id,atom_La,atom_Ba,atom_Sr,atom_Pr,atom_Ca,atom_Mn,atom_Fe,atom_Co,atom_Ni,atom_Cu,potential,tsne_0,tsne_1
S01885,0,0.8,0.2,0,0,0.2,0.2,0,0.6,0,0,0.47533426,0.13777429
S01886,0,0.8,0.2,0,0,0.6,0.2,0.2,0,0,0,0.84091854,0.5849622
S01887,0,0.8,0.2,0,0,0.6,0,0.2,0.2,0,0,0.8496994,0.5794368
S01888,0,0.8,0.2,0,0,0.6,0.2,0,0.2,0,0,0.8397679,0.59769017
S01889,0,0.8,0.2,0,0,0,0.4,0.4,0.2,0,0,0.42379266,0.70072234
S01890,0,0.8,0.2,0,0,0,0.2,0.4,0.4,0,0,0.22392225,0.24409808
S01891,0,0.8,0.2,0,0,0,0.4,0.2,0.4,0,0,0.48445362,0.39420664
S01892,0,0.8,0.2,0,0,0.2,0.4,0.4,0,0,0,0.43587458,0.6932496
S01893,0,0.8,0.2,0,0,0.2,0,0.4,0.4,0,0,0.23036182,0.23578762
S01894,0,0.8,0.2,0,0,0.2,0.4,0,0.4,0,0,0.49002594,0.4756159
S01895,0,0.8,0.2,0,0,0.4,0.2,0.4,0,0,0,0.49728826,0.57455325
S01896,0,0.8,0.2,0,0,0.4,0.4,0.2,0,0,0,0.713588,0.7069723
S01897,0,0.8,0.2,0,0,0.4,0,0.4,0.2,0,0,0.38162148,0.48056057
S01898,0,0.8,0.2,0,0,0.4,0.4,0,0.2,0,0,0.72059554,0.6972716
S01899,0,0.8,0.2,0,0,0.4,0,0.2,0.4,0,0,0.59817624,0.2729482
S01900,0,0.8,0.2,0,0,0.4,0.2,0,0.4,0,0,0.5985161,0.27328846
S01901,0,0.2,0.8,0,0,0,0.2,0.6,0.2,0,0,0.15015547,0.41481453
S01902,0,0.2,0.8,0,0,0,0.6,0.2,0.2,0,0,0.44293013,0.8804191
S01903,0,0.2,0.8,0,0,0,0.2,0.2,0.6,0,0,0.41225928,0.22946891
S01904,0,0.2,0.8,0,0,0.2,0.2,0.6,0,0,0,0.26326647,0.5172884
S01905,0,0.2,0.8,0,0,0.2,0.6,0.2,0,0,0,0.44575092,0.8867747
S01906,0,0.2,0.8,0,0,0.2,0,0.6,0.2,0,0,0.16160758,0.4055379
S01907,0,0.2,0.8,0,0,0.2,0.6,0,0.2,0,0,0.44348526,0.88146967
S01908,0,0.2,0.8,0,0,0.2,0,0.2,0.6,0,0,0.4243671,0.24089561
S01909,0,0.2,0.8,0,0,0.2,0.2,0,0.6,0,0,0.422411,0.22770922
S01910,0,0.2,0.8,0,0,0.6,0.2,0.2,0,0,0,0.8292888,0.49490115
S01911,0,0.2,0.8,0,0,0.6,0,0.2,0.2,0,0,0.8277559,0.48408723
S01912,0,0.2,0.8,0,0,0.6,0.2,0,0.2,0,0,0.8411085,0.49743134
S01913,0,0.2,0.8,0,0,0,0.4,0.4,0.2,0,0,0.35114518,0.6082107
S01914,0,0.2,0.8,0,0,0,0.2,0.4,0.4,0,0,0.31417933,0.27472147
S01915,0,0.2,0.8,0,0,0,0.4,0.2,0.4,0,0,0.4398896,0.39520684
S01916,0,0.2,0.8,0,0,0.2,0.4,0.4,0,0,0,0.36503646,0.6033589
S01917,0,0.2,0.8,0,0,0.2,0,0.4,0.4,0,0,0.30397418,0.2621747
S01918,0,0.2,0.8,0,0,0.2,0.4,0,0.4,0,0,0.4648761,0.5335053
S01919,0,0.2,0.8,0,0,0.4,0.2,0.4,0,0,0,0.5336173,0.6001144
S01920,0,0.2,0.8,0,0,0.4,0.4,0.2,0,0,0,0.6400223,0.7394178
S01921,0,0.2,0.8,0,0,0.4,0,0.4,0.2,0,0,0.349316,0.50709325
S01922,0,0.2,0.8,0,0,0.4,0.4,0,0.2,0,0,0.6520447,0.7471178
S01923,0,0.2,0.8,0,0,0.4,0,0.2,0.4,0,0,0.5451765,0.33120275
S01924,0,0.2,0.8,0,0,0.4,0.2,0,0.4,0,0,0.5455806,0.32022965
S01925,0,0.8,0,0,0.2,0,0.2,0.6,0.2,0,0,0.18362026,0.4719836
S01926,0,0.8,0,0,0.2,0,0.6,0.2,0.2,0,0,0.5240658,0.8689587
S01927,0,0.8,0,0,0.2,0,0.2,0.2,0.6,0,0,0.4664451,0.13692017
S01928,0,0.8,0,0,0.2,0.2,0.2,0.6,0,0,0,0.20582199,0.5102727
S01929,0,0.8,0,0,0.2,0.2,0.6,0.2,0,0,0,0.5329462,0.8735091
S01930,0,0.8,0,0,0.2,0.2,0,0.6,0.2,0,0,0.1910179,0.4985915
S01931,0,0.8,0,0,0.2,0.2,0.6,0,0.2,0,0,0.52594006,0.8691381
S01932,0,0.8,0,0,0.2,0.2,0,0.2,0.6,0,0,0.48781303,0.13866097
S01933,0,0.8,0,0,0.2,0.2,0.2,0,0.6,0,0,0.47636077,0.1380155
S01934,0,0.8,0,0,0.2,0.6,0.2,0.2,0,0,0,0.8406103,0.58606094
S01935,0,0.8,0,0,0.2,0.6,0,0.2,0.2,0,0,0.8490095,0.58133304
S01936,0,0.8,0,0,0.2,0.6,0.2,0,0.2,0,0,0.8392829,0.5990775
S01937,0,0.8,0,0,0.2,0,0.4,0.4,0.2,0,0,0.42403492,0.701638
S01938,0,0.8,0,0,0.2,0,0.2,0.4,0.4,0,0,0.22487257,0.24596712
S01939,0,0.8,0,0,0.2,0,0.4,0.2,0.4,0,0,0.48767513,0.3969228
S01940,0,0.8,0,0,0.2,0.2,0.4,0.4,0,0,0,0.43571445,0.69466925
S01941,0,0.8,0,0,0.2,0.2,0,0.4,0.4,0,0,0.23199886,0.23616293
S01942,0,0.8,0,0,0.2,0.2,0.4,0,0.4,0,0,0.4918358,0.47578463
S01943,0,0.8,0,0,0.2,0.4,0.2,0.4,0,0,0,0.49701622,0.56967574
S01944,0,0.8,0,0,0.2,0.4,0.4,0.2,0,0,0,0.71364677,0.7052082
S01945,0,0.8,0,0,0.2,0.4,0,0.4,0.2,0,0,0.38685322,0.4802989
S01946,0,0.8,0,0,0.2,0.4,0.4,0,0.2,0,0,0.72081536,0.6950991
S01947,0,0.8,0,0,0.2,0.4,0,0.2,0.4,0,0,0.60553634,0.2720257
S01948,0,0.8,0,0,0.2,0.4,0.2,0,0.4,0,0,0.6060531,0.27232632
S01949,0,0,0.8,0,0.2,0,0.2,0.6,0.2,0,0,0.14787039,0.41605297
S01950,0,0,0.8,0,0.2,0,0.6,0.2,0.2,0,0,0.43566996,0.8797283
S01951,0,0,0.8,0,0.2,0,0.2,0.2,0.6,0,0,0.4137939,0.23037353
S01952,0,0,0.8,0,0.2,0.2,0.2,0.6,0,0,0,0.26344407,0.5202414
S01953,0,0,0.8,0,0.2,0.2,0.6,0.2,0,0,0,0.43813443,0.8873082
S01954,0,0,0.8,0,0.2,0.2,0,0.6,0.2,0,0,0.16099262,0.40513206
S01955,0,0,0.8,0,0.2,0.2,0.6,0,0.2,0,0,0.43722197,0.8808928
S01956,0,0,0.8,0,0.2,0.2,0,0.2,0.6,0,0,0.42558363,0.24192093
S01957,0,0,0.8,0,0.2,0.2,0.2,0,0.6,0,0,0.4246105,0.2278465
S01958,0,0,0.8,0,0.2,0.6,0.2,0.2,0,0,0,0.82718486,0.4946853
S01959,0,0,0.8,0,0.2,0.6,0,0.2,0.2,0,0,0.82681096,0.48319453
S01960,0,0,0.8,0,0.2,0.6,0.2,0,0.2,0,0,0.83853215,0.49720356
S01961,0,0,0.8,0,0.2,0,0.4,0.4,0.2,0,0,0.34929165,0.60848224
S01962,0,0,0.8,0,0.2,0,0.2,0.4,0.4,0,0,0.31680834,0.27585718
S01963,0,0,0.8,0,0.2,0,0.4,0.2,0.4,0,0,0.43720642,0.39772797
S01964,0,0,0.8,0,0.2,0.2,0.4,0.4,0,0,0,0.3643999,0.60310626
S01965,0,0,0.8,0,0.2,0.2,0,0.4,0.4,0,0,0.30745247,0.2638898
S01966,0,0,0.8,0,0.2,0.2,0.4,0,0.4,0,0,0.4678067,0.5350454
S01967,0,0,0.8,0,0.2,0.4,0.2,0.4,0,0,0,0.53815985,0.599698
S01968,0,0,0.8,0,0.2,0.4,0.4,0.2,0,0,0,0.64081085,0.73888534
S01969,0,0,0.8,0,0.2,0.4,0,0.4,0.2,0,0,0.34907907,0.5106654
S01970,0,0,0.8,0,0.2,0.4,0.4,0,0.2,0,0,0.6528124,0.74691075
S01971,0,0,0.8,0,0.2,0.4,0,0.2,0.4,0,0,0.54481196,0.33174986
S01972,0,0,0.8,0,0.2,0.4,0.2,0,0.4,0,0,0.54395837,0.3223887
S01973,0,0.2,0,0,0.8,0,0.2,0.6,0.2,0,0,0.1260054,0.47692066
S01974,0,0.2,0,0,0.8,0,0.6,0.2,0.2,0,0,0.4736979,0.7776041
S01975,0,0.2,0,0,0.8,0,0.2,0.2,0.6,0,0,0.5073555,0.23819959
S01976,0,0.2,0,0,0.8,0.2,0.2,0.6,0,0,0,0.12592848,0.5012297
S01977,0,0.2,0,0,0.8,0.2,0.6,0.2,0,0,0,0.46314165,0.7729737
S01978,0,0.2,0,0,0.8,0.2,0,0.6,0.2,0,0,0.12854984,0.49148852
S01979,0,0.2,0,0,0.8,0.2,0.6,0,0.2,0,0,0.48300785,0.77946556
S01980,0,0.2,0,0,0.8,0.2,0,0.2,0.6,0,0,0.5023276,0.25078171
S01981,0,0.2,0,0,0.8,0.2,0.2,0,0.6,0,0,0.5169684,0.24477588
S01982,0,0.2,0,0,0.8,0.6,0.2,0.2,0,0,0,0.7697594,0.57222897
S01983,0,0.2,0,0,0.8,0.6,0,0.2,0.2,0,0,0.7555596,0.51377004
S01984,0,0.2,0,0,0.8,0.6,0.2,0,0.2,0,0,0.78214884,0.6098668
S01985,0,0.2,0,0,0.8,0,0.4,0.4,0.2,0,0,0.36027747,0.66946113
S01986,0,0.2,0,0,0.8,0,0.2,0.4,0.4,0,0,0.36734593,0.28291908
S01987,0,0.2,0,0,0.8,0,0.4,0.2,0.4,0,0,0.47066474,0.44090652
S01988,0,0.2,0,0,0.8,0.2,0.4,0.4,0,0,0,0.36913598,0.675053
S01989,0,0.2,0,0,0.8,0.2,0,0.4,0.4,0,0,0.36774147,0.2651152
S01990,0,0.2,0,0,0.8,0.2,0.4,0,0.4,0,0,0.5104707,0.5229967
S01991,0,0.2,0,0,0.8,0.4,0.2,0.4,0,0,0,0.53331876,0.5426892
S01992,0,0.2,0,0,0.8,0.4,0.4,0.2,0,0,0,0.7702764,0.72137797
S01993,0,0.2,0,0,0.8,0.4,0,0.4,0.2,0,0,0.42025113,0.5091765
S01994,0,0.2,0,0,0.8,0.4,0.4,0,0.2,0,0,0.7773748,0.706688
S01995,0,0.2,0,0,0.8,0.4,0,0.2,0.4,0,0,0.62184316,0.36121646
S01996,0,0.2,0,0,0.8,0.4,0.2,0,0.4,0,0,0.63309956,0.35779226
S01997,0,0,0.2,0,0.8,0,0.2,0.6,0.2,0,0,0.12470111,0.47458825
S01998,0,0,0.2,0,0.8,0,0.6,0.2,0.2,0,0,0.47278997,0.777455
S01999,0,0,0.2,0,0.8,0,0.2,0.2,0.6,0,0,0.5057797,0.23989181
S02000,0,0,0.2,0,0.8,0.2,0.2,0.6,0,0,0,0.12738037,0.5016296
S02001,0,0,0.2,0,0.8,0.2,0.6,0.2,0,0,0,0.4625982,0.7730321
S02002,0,0,0.2,0,0.8,0.2,0,0.6,0.2,0,0,0.12826739,0.490039
S02003,0,0,0.2,0,0.8,0.2,0.6,0,0.2,0,0,0.48197994,0.7791793
S02004,0,0,0.2,0,0.8,0.2,0,0.2,0.6,0,0,0.50298244,0.25215837
S02005,0,0,0.2,0,0.8,0.2,0.2,0,0.6,0,0,0.5155355,0.24634218
S02006,0,0,0.2,0,0.8,0.6,0.2,0.2,0,0,0,0.76687723,0.5684867
S02007,0,0,0.2,0,0.8,0.6,0,0.2,0.2,0,0,0.7577287,0.5137659
S02008,0,0,0.2,0,0.8,0.6,0.2,0,0.2,0,0,0.7770771,0.6068009
S02009,0,0,0.2,0,0.8,0,0.4,0.4,0.2,0,0,0.35811073,0.6670015
S02010,0,0,0.2,0,0.8,0,0.2,0.4,0.4,0,0,0.36800066,0.28274626
S02011,0,0,0.2,0,0.8,0,0.4,0.2,0.4,0,0,0.46835345,0.44168305
S02012,0,0,0.2,0,0.8,0.2,0.4,0.4,0,0,0,0.36771977,0.673614
S02013,0,0,0.2,0,0.8,0.2,0,0.4,0.4,0,0,0.36883608,0.26654008
S02014,0,0,0.2,0,0.8,0.2,0.4,0,0.4,0,0,0.5073133,0.52598315
S02015,0,0,0.2,0,0.8,0.4,0.2,0.4,0,0,0,0.5368218,0.5423925
S02016,0,0,0.2,0,0.8,0.4,0.4,0.2,0,0,0,0.76927835,0.7231343
S02017,0,0,0.2,0,0.8,0.4,0,0.4,0.2,0,0,0.42118585,0.51155716
S02018,0,0,0.2,0,0.8,0.4,0.4,0,0.2,0,0,0.77676827,0.7079421
S02019,0,0,0.2,0,0.8,0.4,0,0.2,0.4,0,0,0.62178916,0.36201718
S02020,0,0,0.2,0,0.8,0.4,0.2,0,0.4,0,0,0.631276,0.35786414
S02021,0,0.8,0,0.2,0,0,0.2,0.6,0.2,0,0,0.1867513,0.4711614
S02022,0,0.8,0,0.2,0,0,0.6,0.2,0.2,0,0,0.5236199,0.8712817
S02023,0,0.8,0,0.2,0,0,0.2,0.2,0.6,0,0,0.46561208,0.1358876
S02024,0,0.8,0,0.2,0,0.2,0.2,0.6,0,0,0,0.20657937,0.510597
S02025,0,0.8,0,0.2,0,0.2,0.6,0.2,0,0,0,0.53205323,0.87512785
S02026,0,0.8,0,0.2,0,0.2,0,0.6,0.2,0,0,0.1945883,0.49730393
S02027,0,0.8,0,0.2,0,0.2,0.6,0,0.2,0,0,0.5253862,0.87149197
S02028,0,0.8,0,0.2,0,0.2,0,0.2,0.6,0,0,0.48757163,0.13762574
S02029,0,0.8,0,0.2,0,0.2,0.2,0,0.6,0,0,0.47581905,0.13696311
S02030,0,0.8,0,0.2,0,0.6,0.2,0.2,0,0,0,0.8411851,0.586377
S02031,0,0.8,0,0.2,0,0.6,0,0.2,0.2,0,0,0.8494754,0.581609
S02032,0,0.8,0,0.2,0,0.6,0.2,0,0.2,0,0,0.8400179,0.5985596
S02033,0,0.8,0,0.2,0,0,0.4,0.4,0.2,0,0,0.42513356,0.7019652
S02034,0,0.8,0,0.2,0,0,0.2,0.4,0.4,0,0,0.22317228,0.24512318
S02035,0,0.8,0,0.2,0,0,0.4,0.2,0.4,0,0,0.48749515,0.39527
S02036,0,0.8,0,0.2,0,0.2,0.4,0.4,0,0,0,0.4369016,0.6948001
S02037,0,0.8,0,0.2,0,0.2,0,0.4,0.4,0,0,0.22953896,0.23644349
S02038,0,0.8,0,0.2,0,0.2,0.4,0,0.4,0,0,0.4885802,0.4749842
S02039,0,0.8,0,0.2,0,0.4,0.2,0.4,0,0,0,0.49609047,0.5719784
S02040,0,0.8,0,0.2,0,0.4,0.4,0.2,0,0,0,0.7151596,0.705532
S02041,0,0.8,0,0.2,0,0.4,0,0.4,0.2,0,0,0.38410383,0.4795888
S02042,0,0.8,0,0.2,0,0.4,0.4,0,0.2,0,0,0.721362,0.6965765
S02043,0,0.8,0,0.2,0,0.4,0,0.2,0.4,0,0,0.6027413,0.2668529
S02044,0,0.8,0,0.2,0,0.4,0.2,0,0.4,0,0,0.6032727,0.26707977
S02045,0,0,0.8,0.2,0,0,0.2,0.6,0.2,0,0,0.14922261,0.4142146
S02046,0,0,0.8,0.2,0,0,0.6,0.2,0.2,0,0,0.42787063,0.8800898
S02047,0,0,0.8,0.2,0,0,0.2,0.2,0.6,0,0,0.4117258,0.22840697
S02048,0,0,0.8,0.2,0,0.2,0.2,0.6,0,0,0,0.2646879,0.5177596
S02049,0,0,0.8,0.2,0,0.2,0.6,0.2,0,0,0,0.42686364,0.88650554
S02050,0,0,0.8,0.2,0,0.2,0,0.6,0.2,0,0,0.1614811,0.40429905
S02051,0,0,0.8,0.2,0,0.2,0.6,0,0.2,0,0,0.42841628,0.8807898
S02052,0,0,0.8,0.2,0,0.2,0,0.2,0.6,0,0,0.42376542,0.2407041
S02053,0,0,0.8,0.2,0,0.2,0.2,0,0.6,0,0,0.42168635,0.22696005
S02054,0,0,0.8,0.2,0,0.6,0.2,0.2,0,0,0,0.82945585,0.4913581
S02055,0,0,0.8,0.2,0,0.6,0,0.2,0.2,0,0,0.827906,0.48228002
S02056,0,0,0.8,0.2,0,0.6,0.2,0,0.2,0,0,0.83934355,0.4933027
S02057,0,0,0.8,0.2,0,0,0.4,0.4,0.2,0,0,0.34954324,0.60728925
S02058,0,0,0.8,0.2,0,0,0.2,0.4,0.4,0,0,0.31351566,0.27574882
S02059,0,0,0.8,0.2,0,0,0.4,0.2,0.4,0,0,0.43527567,0.39817697
S02060,0,0,0.8,0.2,0,0.2,0.4,0.4,0,0,0,0.36404803,0.6020601
S02061,0,0,0.8,0.2,0,0.2,0,0.4,0.4,0,0,0.30586767,0.26528788
S02062,0,0,0.8,0.2,0,0.2,0.4,0,0.4,0,0,0.46308863,0.53326005
S02063,0,0,0.8,0.2,0,0.4,0.2,0.4,0,0,0,0.5388778,0.60084796
S02064,0,0,0.8,0.2,0,0.4,0.4,0.2,0,0,0,0.63898706,0.73955905
S02065,0,0,0.8,0.2,0,0.4,0,0.4,0.2,0,0,0.34825522,0.51159036
S02066,0,0,0.8,0.2,0,0.4,0.4,0,0.2,0,0,0.6509227,0.7472848
S02067,0,0,0.8,0.2,0,0.4,0,0.2,0.4,0,0,0.5446585,0.33270586
S02068,0,0,0.8,0.2,0,0.4,0.2,0,0.4,0,0,0.54376197,0.3229248
S02069,0,0,0,0.2,0.8,0,0.2,0.6,0.2,0,0,0.12479281,0.47751534
S02070,0,0,0,0.2,0.8,0,0.6,0.2,0.2,0,0,0.4727508,0.7752509
S02071,0,0,0,0.2,0.8,0,0.2,0.2,0.6,0,0,0.5082205,0.23982702
S02072,0,0,0,0.2,0.8,0.2,0.2,0.6,0,0,0,0.12412423,0.50194895
S02073,0,0,0,0.2,0.8,0.2,0.6,0.2,0,0,0,0.46197143,0.7714054
S02074,0,0,0,0.2,0.8,0.2,0,0.6,0.2,0,0,0.12748843,0.4912171
S02075,0,0,0,0.2,0.8,0.2,0.6,0,0.2,0,0,0.4822894,0.77678823
S02076,0,0,0,0.2,0.8,0.2,0,0.2,0.6,0,0,0.5039032,0.25213546
S02077,0,0,0,0.2,0.8,0.2,0.2,0,0.6,0,0,0.51741356,0.2458027
S02078,0,0,0,0.2,0.8,0.6,0.2,0.2,0,0,0,0.7659696,0.57058823
S02079,0,0,0,0.2,0.8,0.6,0,0.2,0.2,0,0,0.75386876,0.5131446
S02080,0,0,0,0.2,0.8,0.6,0.2,0,0.2,0,0,0.77751243,0.60903937
S02081,0,0,0,0.2,0.8,0,0.4,0.4,0.2,0,0,0.35869822,0.6698743
S02082,0,0,0,0.2,0.8,0,0.2,0.4,0.4,0,0,0.36903462,0.28438428
S02083,0,0,0,0.2,0.8,0,0.4,0.2,0.4,0,0,0.4670872,0.442275
S02084,0,0,0,0.2,0.8,0.2,0.4,0.4,0,0,0,0.3669072,0.6752751
S02085,0,0,0,0.2,0.8,0.2,0,0.4,0.4,0,0,0.36982113,0.26768902
S02086,0,0,0,0.2,0.8,0.2,0.4,0,0.4,0,0,0.51034766,0.5245592
S02087,0,0,0,0.2,0.8,0.4,0.2,0.4,0,0,0,0.538727,0.54199725
S02088,0,0,0,0.2,0.8,0.4,0.4,0.2,0,0,0,0.771364,0.72223794
S02089,0,0,0,0.2,0.8,0.4,0,0.4,0.2,0,0,0.42153388,0.514337
S02090,0,0,0,0.2,0.8,0.4,0.4,0,0.2,0,0,0.7785915,0.7068641
S02091,0,0,0,0.2,0.8,0.4,0,0.2,0.4,0,0,0.6211287,0.3644475
S02092,0,0,0,0.2,0.8,0.4,0.2,0,0.4,0,0,0.6335918,0.35994858
S02093,0,0.2,0,0.8,0,0,0.2,0.6,0,0.2,0,0.12356053,0.6972664
S02094,0,0.2,0,0.8,0,0,0.6,0.2,0,0.2,0,0.23213026,0.8340102
S02095,0,0.2,0,0.8,0,0,0.2,0.6,0.2,0,0,0.09804704,0.69715214
S02096,0,0.2,0,0.8,0,0,0.6,0.2,0.2,0,0,0.22371429,0.85598594
S02097,0,0.2,0,0.8,0,0,0,0.6,0.2,0.2,0,0.11035696,0.70311815
S02098,0,0.2,0,0.8,0,0,0.6,0,0.2,0.2,0,0.22271667,0.84347934
S02099,0,0.2,0,0.8,0,0,0.2,0.2,0.6,0,0,0.2959665,0.119418
S02100,0,0.2,0,0.8,0,0,0,0.2,0.6,0.2,0,0.30227304,0.11080213
S02101,0,0.2,0,0.8,0,0,0.2,0,0.6,0.2,0,0.31140518,0.11373446
S02102,0,0.2,0,0.8,0,0.2,0.2,0.6,0,0,0,0.1116981,0.6800125
S02103,0,0.2,0,0.8,0,0.2,0.6,0.2,0,0,0,0.24229977,0.8553494
S02104,0,0.2,0,0.8,0,0.2,0,0.6,0,0.2,0,0.12069705,0.6876972
S02105,0,0.2,0,0.8,0,0.2,0.6,0,0,0.2,0,0.23868613,0.8439096
S02106,0,0.2,0,0.8,0,0.2,0,0.6,0.2,0,0,0.10246373,0.6871462
S02107,0,0.2,0,0.8,0,0.2,0.6,0,0.2,0,0,0.23230693,0.86394376
S02108,0,0.2,0,0.8,0,0.2,0,0.2,0.6,0,0,0.2891885,0.103845075
S02109,0,0.2,0,0.8,0,0.2,0.2,0,0.6,0,0,0.29611087,0.0949226
S02110,0,0.2,0,0.8,0,0.2,0,0,0.6,0.2,0,0.30549026,0.09969779
S02111,0,0.2,0,0.8,0,0.6,0.2,0.2,0,0,0,0.14671412,0.8250148
S02112,0,0.2,0,0.8,0,0.6,0,0.2,0,0.2,0,0.14216082,0.8054194
S02113,0,0.2,0,0.8,0,0.6,0.2,0,0,0.2,0,0.14917016,0.81305206
S02114,0,0.2,0,0.8,0,0.6,0,0.2,0.2,0,0,0.12003539,0.82632214
S02115,0,0.2,0,0.8,0,0.6,0.2,0,0.2,0,0,0.13121967,0.83288145
S02116,0,0.2,0,0.8,0,0.6,0,0,0.2,0.2,0,0.11973957,0.81342167
S02117,0,0.2,0,0.8,0,0,0.4,0.4,0,0.2,0,0.21179032,0.7713591
S02118,0,0.2,0,0.8,0,0,0.2,0.4,0,0.4,0,0.13655232,0.7146356
S02119,0,0.2,0,0.8,0,0,0.4,0.2,0,0.4,0,0.21638273,0.81035215
S02120,0,0.2,0,0.8,0,0,0.4,0.4,0.2,0,0,0.21270142,0.7598378
S02121,0,0.2,0,0.8,0,0,0,0.4,0.2,0.4,0,0.12362485,0.7201667
S02122,0,0.2,0,0.8,0,0,0.4,0,0.2,0.4,0,0.21336934,0.82212025
S02123,0,0.2,0,0.8,0,0,0.2,0.4,0.4,0,0,0.08861768,0.72109973
S02124,0,0.2,0,0.8,0,0,0.4,0.2,0.4,0,0,0.19879104,0.85832924
S02125,0,0.2,0,0.8,0,0,0,0.4,0.4,0.2,0,0.09846599,0.7295726
S02126,0,0.2,0,0.8,0,0,0.4,0,0.4,0.2,0,0.20265165,0.8467408
S02127,0,0.2,0,0.8,0,0,0,0.2,0.4,0.4,0,0.10053332,0.7554844
S02128,0,0.2,0,0.8,0,0,0.2,0,0.4,0.4,0,0.10087422,0.7657838
S02129,0,0.2,0,0.8,0,0.2,0.4,0.4,0,0,0,0.20164333,0.7625091
S02130,0,0.2,0,0.8,0,0.2,0,0.4,0,0.4,0,0.13837598,0.72313493
S02131,0,0.2,0,0.8,0,0.2,0.4,0,0,0.4,0,0.20561762,0.8125191
S02132,0,0.2,0,0.8,0,0.2,0,0.4,0.4,0,0,0.084885165,0.731833
S02133,0,0.2,0,0.8,0,0.2,0.4,0,0.4,0,0,0.18687418,0.8536239
S02134,0,0.2,0,0.8,0,0.2,0,0,0.4,0.4,0,0.10423733,0.77668494
S02135,0,0.2,0,0.8,0,0.4,0.2,0.4,0,0,0,0.16162711,0.753333
S02136,0,0.2,0,0.8,0,0.4,0.4,0.2,0,0,0,0.16806754,0.8271172
S02137,0,0.2,0,0.8,0,0.4,0,0.4,0,0.2,0,0.15294148,0.74512786
S02138,0,0.2,0,0.8,0,0.4,0.4,0,0,0.2,0,0.17341341,0.8169277
S02139,0,0.2,0,0.8,0,0.4,0,0.2,0,0.4,0,0.13841625,0.7857114
S02140,0,0.2,0,0.8,0,0.4,0.2,0,0,0.4,0,0.1466357,0.7910323
S02141,0,0.2,0,0.8,0,0.4,0,0.4,0.2,0,0,0.14551656,0.75318825
S02142,0,0.2,0,0.8,0,0.4,0.4,0,0.2,0,0,0.16850775,0.84041166
S02143,0,0.2,0,0.8,0,0.4,0,0,0.2,0.4,0,0.12449046,0.7906186
S02144,0,0.2,0,0.8,0,0.4,0,0.2,0.4,0,0,0.09251415,0.80938506
S02145,0,0.2,0,0.8,0,0.4,0.2,0,0.4,0,0,0.0990144,0.81851655
S02146,0,0.2,0,0.8,0,0.4,0,0,0.4,0.2,0,0.104128815,0.80316
S02147,0,0,0.2,0.8,0,0,0.2,0.6,0,0.2,0,0.12333393,0.6973835
S02148,0,0,0.2,0.8,0,0,0.6,0.2,0,0.2,0,0.23197322,0.83409244
S02149,0,0,0.2,0.8,0,0,0.2,0.6,0.2,0,0,0.09797514,0.6971109
S02150,0,0,0.2,0.8,0,0,0.6,0.2,0.2,0,0,0.22353269,0.8561582
S02151,0,0,0.2,0.8,0,0,0,0.6,0.2,0.2,0,0.110256694,0.70314753
S02152,0,0,0.2,0.8,0,0,0.6,0,0.2,0.2,0,0.22255786,0.8435547
S02153,0,0,0.2,0.8,0,0,0.2,0.2,0.6,0,0,0.29613346,0.11987997
S02154,0,0,0.2,0.8,0,0,0,0.2,0.6,0.2,0,0.30231044,0.111275874
S02155,0,0,0.2,0.8,0,0,0.2,0,0.6,0.2,0,0.31136858,0.11445828
S02156,0,0,0.2,0.8,0,0.2,0.2,0.6,0,0,0,0.11145675,0.6800834
S02157,0,0,0.2,0.8,0,0.2,0.6,0.2,0,0,0,0.24209146,0.8555475
S02158,0,0,0.2,0.8,0,0.2,0,0.6,0,0.2,0,0.120431006,0.6878541
S02159,0,0,0.2,0.8,0,0.2,0.6,0,0,0.2,0,0.23848689,0.84404933
S02160,0,0,0.2,0.8,0,0.2,0,0.6,0.2,0,0,0.10228575,0.68712705
S02161,0,0,0.2,0.8,0,0.2,0.6,0,0.2,0,0,0.23212482,0.8641361
S02162,0,0,0.2,0.8,0,0.2,0,0.2,0.6,0,0,0.28915215,0.10416597
S02163,0,0,0.2,0.8,0,0.2,0.2,0,0.6,0,0,0.2959333,0.09522716
S02164,0,0,0.2,0.8,0,0.2,0,0,0.6,0.2,0,0.3053781,0.10006096
S02165,0,0,0.2,0.8,0,0.6,0.2,0.2,0,0,0,0.14672449,0.8250095
S02166,0,0,0.2,0.8,0,0.6,0,0.2,0,0.2,0,0.14216305,0.80542254
S02167,0,0,0.2,0.8,0,0.6,0.2,0,0,0.2,0,0.14917168,0.8130557
S02168,0,0,0.2,0.8,0,0.6,0,0.2,0.2,0,0,0.12003556,0.8263175
S02169,0,0,0.2,0.8,0,0.6,0.2,0,0.2,0,0,0.1312151,0.83288455
S02170,0,0,0.2,0.8,0,0.6,0,0,0.2,0.2,0,0.11974183,0.8134258
S02171,0,0,0.2,0.8,0,0,0.4,0.4,0,0.2,0,0.21130167,0.77080613
S02172,0,0,0.2,0.8,0,0,0.2,0.4,0,0.4,0,0.1365234,0.71466094
S02173,0,0,0.2,0.8,0,0,0.4,0.2,0,0.4,0,0.2163477,0.8103467
S02174,0,0,0.2,0.8,0,0,0.4,0.4,0.2,0,0,0.21232909,0.7590376
