id,atom_La,atom_Ba,atom_Sr,atom_Pr,atom_Ca,atom_Mn,atom_Fe,atom_Co,atom_Ni,atom_Cu,potential,tsne_0,tsne_1
S09355,0.2,0.2,0,0.2,0.4,0.2,0.2,0,0.6,0,0,0.21633618,0.35039875
S09356,0.2,0.2,0,0.2,0.4,0.2,0,0,0.6,0.2,0,0.24078268,0.36416057
S09357,0.2,0.2,0,0.2,0.4,0.6,0.2,0.2,0,0,0,0.8259683,0.40530264
S09358,0.2,0.2,0,0.2,0.4,0.6,0,0.2,0,0.2,0,0.8359186,0.40925053
S09359,0.2,0.2,0,0.2,0.4,0.6,0.2,0,0,0.2,0,0.83609504,0.40981576
S09360,0.2,0.2,0,0.2,0.4,0.6,0,0.2,0.2,0,0,0.82001776,0.4039514
S09361,0.2,0.2,0,0.2,0.4,0.6,0.2,0,0.2,0,0,0.8296741,0.4032889
S09362,0.2,0.2,0,0.2,0.4,0.6,0,0,0.2,0.2,0,0.83618945,0.40913942
S09363,0.2,0.2,0,0.2,0.4,0,0.4,0.4,0,0.2,0,0.48945805,0.6378507
S09364,0.2,0.2,0,0.2,0.4,0,0.4,0.4,0.2,0,0,0.4451041,0.62084913
S09365,0.2,0.2,0,0.2,0.4,0,0.2,0.4,0.4,0,0,0.3040108,0.52689475
S09366,0.2,0.2,0,0.2,0.4,0,0.4,0.2,0.4,0,0,0.45278198,0.49703848
S09367,0.2,0.2,0,0.2,0.4,0,0,0.4,0.4,0.2,0,0.2994579,0.46477598
S09368,0.2,0.2,0,0.2,0.4,0,0.4,0,0.4,0.2,0,0.4552244,0.46681395
S09369,0.2,0.2,0,0.2,0.4,0.2,0.4,0.4,0,0,0,0.47526762,0.6282019
S09370,0.2,0.2,0,0.2,0.4,0.2,0,0.4,0.4,0,0,0.27959225,0.52279943
S09371,0.2,0.2,0,0.2,0.4,0.2,0.4,0,0.4,0,0,0.4771142,0.4721898
S09372,0.2,0.2,0,0.2,0.4,0.4,0.2,0.4,0,0,0,0.6001106,0.5197686
S09373,0.2,0.2,0,0.2,0.4,0.4,0.4,0.2,0,0,0,0.7669991,0.5277337
S09374,0.2,0.2,0,0.2,0.4,0.4,0,0.4,0,0.2,0,0.51923066,0.5252855
S09375,0.2,0.2,0,0.2,0.4,0.4,0.4,0,0,0.2,0,0.7386684,0.5428802
S09376,0.2,0.2,0,0.2,0.4,0.4,0,0.4,0.2,0,0,0.56334984,0.445517
S09377,0.2,0.2,0,0.2,0.4,0.4,0.4,0,0.2,0,0,0.7675864,0.50714767
S09378,0.2,0.2,0,0.2,0.4,0.4,0,0.2,0.4,0,0,0.56807095,0.40939513
S09379,0.2,0.2,0,0.2,0.4,0.4,0.2,0,0.4,0,0,0.6503805,0.39879164
S09380,0.2,0.2,0,0.2,0.4,0.4,0,0,0.4,0.2,0,0.6231597,0.32231048
S09381,0.2,0,0.2,0.2,0.4,0,0.2,0.6,0,0.2,0,0.3197082,0.6320433
S09382,0.2,0,0.2,0.2,0.4,0,0.6,0.2,0,0.2,0,0.65070945,0.67726237
S09383,0.2,0,0.2,0.2,0.4,0,0.2,0.6,0.2,0,0,0.3046831,0.6201739
S09384,0.2,0,0.2,0.2,0.4,0,0.6,0.2,0.2,0,0,0.65168166,0.6873335
S09385,0.2,0,0.2,0.2,0.4,0,0,0.6,0.2,0.2,0,0.31632984,0.63053256
S09386,0.2,0,0.2,0.2,0.4,0,0.6,0,0.2,0.2,0,0.65305096,0.67863405
S09387,0.2,0,0.2,0.2,0.4,0,0.2,0.2,0.6,0,0,0.22406629,0.35072273
S09388,0.2,0,0.2,0.2,0.4,0,0,0.2,0.6,0.2,0,0.23576547,0.3605661
S09389,0.2,0,0.2,0.2,0.4,0,0.2,0,0.6,0.2,0,0.22851214,0.3599594
S09390,0.2,0,0.2,0.2,0.4,0.2,0.2,0.6,0,0,0,0.28931496,0.620566
S09391,0.2,0,0.2,0.2,0.4,0.2,0.6,0.2,0,0,0,0.648715,0.6876641
S09392,0.2,0,0.2,0.2,0.4,0.2,0,0.6,0,0.2,0,0.31716463,0.6318891
S09393,0.2,0,0.2,0.2,0.4,0.2,0.6,0,0,0.2,0,0.65156686,0.676685
S09394,0.2,0,0.2,0.2,0.4,0.2,0,0.6,0.2,0,0,0.2701096,0.6147005
S09395,0.2,0,0.2,0.2,0.4,0.2,0.6,0,0.2,0,0,0.6523447,0.6873778
S09396,0.2,0,0.2,0.2,0.4,0.2,0,0.2,0.6,0,0,0.23323116,0.3499514
S09397,0.2,0,0.2,0.2,0.4,0.2,0.2,0,0.6,0,0,0.22160985,0.35261673
S09398,0.2,0,0.2,0.2,0.4,0.2,0,0,0.6,0.2,0,0.23658079,0.36179549
S09399,0.2,0,0.2,0.2,0.4,0.6,0.2,0.2,0,0,0,0.8198727,0.41463414
S09400,0.2,0,0.2,0.2,0.4,0.6,0,0.2,0,0.2,0,0.8315642,0.41691965
S09401,0.2,0,0.2,0.2,0.4,0.6,0.2,0,0,0.2,0,0.83133644,0.41909832
S09402,0.2,0,0.2,0.2,0.4,0.6,0,0.2,0.2,0,0,0.8148003,0.40940937
S09403,0.2,0,0.2,0.2,0.4,0.6,0.2,0,0.2,0,0,0.8230954,0.4165736
S09404,0.2,0,0.2,0.2,0.4,0.6,0,0,0.2,0.2,0,0.8317755,0.41797262
S09405,0.2,0,0.2,0.2,0.4,0,0.4,0.4,0,0.2,0,0.49159303,0.6365337
S09406,0.2,0,0.2,0.2,0.4,0,0.4,0.4,0.2,0,0,0.43640962,0.6214493
S09407,0.2,0,0.2,0.2,0.4,0,0.2,0.4,0.4,0,0,0.3125561,0.5278608
S09408,0.2,0,0.2,0.2,0.4,0,0.4,0.2,0.4,0,0,0.44470128,0.50081587
S09409,0.2,0,0.2,0.2,0.4,0,0,0.4,0.4,0.2,0,0.30400562,0.45986134
S09410,0.2,0,0.2,0.2,0.4,0,0.4,0,0.4,0.2,0,0.45297816,0.46404067
S09411,0.2,0,0.2,0.2,0.4,0.2,0.4,0.4,0,0,0,0.47655222,0.6257019
S09412,0.2,0,0.2,0.2,0.4,0.2,0,0.4,0.4,0,0,0.28045803,0.51614684
S09413,0.2,0,0.2,0.2,0.4,0.2,0.4,0,0.4,0,0,0.47977355,0.46444973
S09414,0.2,0,0.2,0.2,0.4,0.4,0.2,0.4,0,0,0,0.59671134,0.5084998
S09415,0.2,0,0.2,0.2,0.4,0.4,0.4,0.2,0,0,0,0.7635117,0.5253289
S09416,0.2,0,0.2,0.2,0.4,0.4,0,0.4,0,0.2,0,0.51794946,0.517452
S09417,0.2,0,0.2,0.2,0.4,0.4,0.4,0,0,0.2,0,0.73620176,0.5424981
S09418,0.2,0,0.2,0.2,0.4,0.4,0,0.4,0.2,0,0,0.55428344,0.45165685
S09419,0.2,0,0.2,0.2,0.4,0.4,0.4,0,0.2,0,0,0.76303315,0.5018214
S09420,0.2,0,0.2,0.2,0.4,0.4,0,0.2,0.4,0,0,0.5652724,0.3988362
S09421,0.2,0,0.2,0.2,0.4,0.4,0.2,0,0.4,0,0,0.6522441,0.38833886
S09422,0.2,0,0.2,0.2,0.4,0.4,0,0,0.4,0.2,0,0.6242086,0.32511732
S09423,0.2,0.2,0.2,0.4,0,0,0.2,0.6,0,0.2,0,0.2879649,0.73928285
S09424,0.2,0.2,0.2,0.4,0,0,0.6,0.2,0,0.2,0,0.65615076,0.7867355
S09425,0.2,0.2,0.2,0.4,0,0,0.2,0.6,0.2,0,0,0.28771746,0.7387585
S09426,0.2,0.2,0.2,0.4,0,0,0.6,0.2,0.2,0,0,0.6552944,0.78103465
S09427,0.2,0.2,0.2,0.4,0,0,0,0.6,0.2,0.2,0,0.2850491,0.7396729
S09428,0.2,0.2,0.2,0.4,0,0,0.6,0,0.2,0.2,0,0.6556098,0.7816999
S09429,0.2,0.2,0.2,0.4,0,0,0.2,0.2,0.6,0,0,0.28713316,0.38473743
S09430,0.2,0.2,0.2,0.4,0,0,0,0.2,0.6,0.2,0,0.30527127,0.38526678
S09431,0.2,0.2,0.2,0.4,0,0,0.2,0,0.6,0.2,0,0.33609283,0.36545283
S09432,0.2,0.2,0.2,0.4,0,0.2,0.2,0.6,0,0,0,0.28734127,0.7448328
S09433,0.2,0.2,0.2,0.4,0,0.2,0.6,0.2,0,0,0,0.65815544,0.78645486
S09434,0.2,0.2,0.2,0.4,0,0.2,0,0.6,0,0.2,0,0.28552487,0.74479187
S09435,0.2,0.2,0.2,0.4,0,0.2,0.6,0,0,0.2,0,0.65841115,0.786613
S09436,0.2,0.2,0.2,0.4,0,0.2,0,0.6,0.2,0,0,0.2844344,0.74478275
S09437,0.2,0.2,0.2,0.4,0,0.2,0.6,0,0.2,0,0,0.6569177,0.7806777
S09438,0.2,0.2,0.2,0.4,0,0.2,0,0.2,0.6,0,0,0.27072194,0.38643965
S09439,0.2,0.2,0.2,0.4,0,0.2,0.2,0,0.6,0,0,0.34785488,0.3527234
S09440,0.2,0.2,0.2,0.4,0,0.2,0,0,0.6,0.2,0,0.32431135,0.37565205
S09441,0.2,0.2,0.2,0.4,0,0.6,0.2,0.2,0,0,0,0.8841175,0.38264227
S09442,0.2,0.2,0.2,0.4,0,0.6,0,0.2,0,0.2,0,0.8855122,0.38216054
S09443,0.2,0.2,0.2,0.4,0,0.6,0.2,0,0,0.2,0,0.89007926,0.37731907
S09444,0.2,0.2,0.2,0.4,0,0.6,0,0.2,0.2,0,0,0.88372743,0.38189486
S09445,0.2,0.2,0.2,0.4,0,0.6,0.2,0,0.2,0,0,0.8884279,0.37719834
S09446,0.2,0.2,0.2,0.4,0,0.6,0,0,0.2,0.2,0,0.88997823,0.37650958
S09447,0.2,0.2,0.2,0.4,0,0,0.4,0.4,0,0.2,0,0.45298865,0.72912145
S09448,0.2,0.2,0.2,0.4,0,0,0.4,0.4,0.2,0,0,0.45173758,0.7242499
S09449,0.2,0.2,0.2,0.4,0,0,0.2,0.4,0.4,0,0,0.311817,0.50562006
S09450,0.2,0.2,0.2,0.4,0,0,0.4,0.2,0.4,0,0,0.43218505,0.48489058
S09451,0.2,0.2,0.2,0.4,0,0,0,0.4,0.4,0.2,0,0.28729218,0.45074233
S09452,0.2,0.2,0.2,0.4,0,0,0.4,0,0.4,0.2,0,0.43490922,0.44486398
S09453,0.2,0.2,0.2,0.4,0,0.2,0.4,0.4,0,0,0,0.45253068,0.72610843
S09454,0.2,0.2,0.2,0.4,0,0.2,0,0.4,0.4,0,0,0.2800666,0.48295704
S09455,0.2,0.2,0.2,0.4,0,0.2,0.4,0,0.4,0,0,0.46697187,0.4426947
S09456,0.2,0.2,0.2,0.4,0,0.4,0.2,0.4,0,0,0,0.5776204,0.5178714
S09457,0.2,0.2,0.2,0.4,0,0.4,0.4,0.2,0,0,0,0.71368,0.55660176
S09458,0.2,0.2,0.2,0.4,0,0.4,0,0.4,0,0.2,0,0.5360884,0.52001965
S09459,0.2,0.2,0.2,0.4,0,0.4,0.4,0,0,0.2,0,0.7127612,0.5503582
S09460,0.2,0.2,0.2,0.4,0,0.4,0,0.4,0.2,0,0,0.580545,0.47525656
S09461,0.2,0.2,0.2,0.4,0,0.4,0.4,0,0.2,0,0,0.711085,0.5547212
S09462,0.2,0.2,0.2,0.4,0,0.4,0,0.2,0.4,0,0,0.58521277,0.39843965
S09463,0.2,0.2,0.2,0.4,0,0.4,0.2,0,0.4,0,0,0.63106745,0.38828254
S09464,0.2,0.2,0.2,0.4,0,0.4,0,0,0.4,0.2,0,0.6078957,0.32423893
S09465,0.2,0.2,0,0.4,0.2,0,0.2,0.6,0,0.2,0,0.30704936,0.7157347
S09466,0.2,0.2,0,0.4,0.2,0,0.6,0.2,0,0.2,0,0.6196879,0.7812107
S09467,0.2,0.2,0,0.4,0.2,0,0.2,0.6,0.2,0,0,0.30710208,0.71484745
S09468,0.2,0.2,0,0.4,0.2,0,0.6,0.2,0.2,0,0,0.62309825,0.77521557
S09469,0.2,0.2,0,0.4,0.2,0,0,0.6,0.2,0.2,0,0.3063385,0.71506596
S09470,0.2,0.2,0,0.4,0.2,0,0.6,0,0.2,0.2,0,0.6243895,0.7765033
S09471,0.2,0.2,0,0.4,0.2,0,0.2,0.2,0.6,0,0,0.28261447,0.37919694
S09472,0.2,0.2,0,0.4,0.2,0,0,0.2,0.6,0.2,0,0.29961953,0.38009965
S09473,0.2,0.2,0,0.4,0.2,0,0.2,0,0.6,0.2,0,0.33228788,0.3607611
S09474,0.2,0.2,0,0.4,0.2,0.2,0.2,0.6,0,0,0,0.30527836,0.72388667
S09475,0.2,0.2,0,0.4,0.2,0.2,0.6,0.2,0,0,0,0.61864203,0.7801053
S09476,0.2,0.2,0,0.4,0.2,0.2,0,0.6,0,0.2,0,0.30484608,0.7230254
S09477,0.2,0.2,0,0.4,0.2,0.2,0.6,0,0,0.2,0,0.62096363,0.7812549
S09478,0.2,0.2,0,0.4,0.2,0.2,0,0.6,0.2,0,0,0.30423823,0.72377247
S09479,0.2,0.2,0,0.4,0.2,0.2,0.6,0,0.2,0,0,0.62411445,0.77514076
S09480,0.2,0.2,0,0.4,0.2,0.2,0,0.2,0.6,0,0,0.2641408,0.38081974
S09481,0.2,0.2,0,0.4,0.2,0.2,0.2,0,0.6,0,0,0.3430642,0.3481496
S09482,0.2,0.2,0,0.4,0.2,0.2,0,0,0.6,0.2,0,0.31789017,0.37260598
S09483,0.2,0.2,0,0.4,0.2,0.6,0.2,0.2,0,0,0,0.86045617,0.39674303
S09484,0.2,0.2,0,0.4,0.2,0.6,0,0.2,0,0.2,0,0.86260444,0.39650247
S09485,0.2,0.2,0,0.4,0.2,0.6,0.2,0,0,0.2,0,0.8638662,0.3911802
S09486,0.2,0.2,0,0.4,0.2,0.6,0,0.2,0.2,0,0,0.8596842,0.39559034
S09487,0.2,0.2,0,0.4,0.2,0.6,0.2,0,0.2,0,0,0.8595059,0.39016342
S09488,0.2,0.2,0,0.4,0.2,0.6,0,0,0.2,0.2,0,0.86305135,0.39019623
S09489,0.2,0.2,0,0.4,0.2,0,0.4,0.4,0,0.2,0,0.46072087,0.7225557
S09490,0.2,0.2,0,0.4,0.2,0,0.4,0.4,0.2,0,0,0.45830446,0.720015
S09491,0.2,0.2,0,0.4,0.2,0,0.2,0.4,0.4,0,0,0.30605367,0.5057043
S09492,0.2,0.2,0,0.4,0.2,0,0.4,0.2,0.4,0,0,0.43897623,0.48210892
S09493,0.2,0.2,0,0.4,0.2,0,0,0.4,0.4,0.2,0,0.2918889,0.4607858
S09494,0.2,0.2,0,0.4,0.2,0,0.4,0,0.4,0.2,0,0.4342808,0.44335043
S09495,0.2,0.2,0,0.4,0.2,0.2,0.4,0.4,0,0,0,0.46040377,0.7211292
S09496,0.2,0.2,0,0.4,0.2,0.2,0,0.4,0.4,0,0,0.28324813,0.4811855
S09497,0.2,0.2,0,0.4,0.2,0.2,0.4,0,0.4,0,0,0.4627139,0.44681042
S09498,0.2,0.2,0,0.4,0.2,0.4,0.2,0.4,0,0,0,0.58871675,0.52131367
S09499,0.2,0.2,0,0.4,0.2,0.4,0.4,0.2,0,0,0,0.7337596,0.5616911
S09500,0.2,0.2,0,0.4,0.2,0.4,0,0.4,0,0.2,0,0.5274748,0.52652264
S09501,0.2,0.2,0,0.4,0.2,0.4,0.4,0,0,0.2,0,0.7330719,0.5541402
S09502,0.2,0.2,0,0.4,0.2,0.4,0,0.4,0.2,0,0,0.5840218,0.47256348
S09503,0.2,0.2,0,0.4,0.2,0.4,0.4,0,0.2,0,0,0.73424023,0.5616687
S09504,0.2,0.2,0,0.4,0.2,0.4,0,0.2,0.4,0,0,0.57911843,0.4060104
S09505,0.2,0.2,0,0.4,0.2,0.4,0.2,0,0.4,0,0,0.638131,0.39322102
S09506,0.2,0.2,0,0.4,0.2,0.4,0,0,0.4,0.2,0,0.6117144,0.32008108
S09507,0.2,0,0.2,0.4,0.2,0,0.2,0.6,0,0.2,0,0.32137802,0.7539312
S09508,0.2,0,0.2,0.4,0.2,0,0.6,0.2,0,0.2,0,0.6411375,0.7593789
S09509,0.2,0,0.2,0.4,0.2,0,0.2,0.6,0.2,0,0,0.3217517,0.75479776
S09510,0.2,0,0.2,0.4,0.2,0,0.6,0.2,0.2,0,0,0.6452277,0.7539045
S09511,0.2,0,0.2,0.4,0.2,0,0,0.6,0.2,0.2,0,0.3206738,0.75385714
S09512,0.2,0,0.2,0.4,0.2,0,0.6,0,0.2,0.2,0,0.6468558,0.7566745
S09513,0.2,0,0.2,0.4,0.2,0,0.2,0.2,0.6,0,0,0.28477296,0.39292285
S09514,0.2,0,0.2,0.4,0.2,0,0,0.2,0.6,0.2,0,0.3039551,0.39267674
S09515,0.2,0,0.2,0.4,0.2,0,0.2,0,0.6,0.2,0,0.3415243,0.3717
S09516,0.2,0,0.2,0.4,0.2,0.2,0.2,0.6,0,0,0,0.31476125,0.7537925
S09517,0.2,0,0.2,0.4,0.2,0.2,0.6,0.2,0,0,0,0.6407569,0.7572944
S09518,0.2,0,0.2,0.4,0.2,0.2,0,0.6,0,0.2,0,0.31420213,0.75331044
S09519,0.2,0,0.2,0.4,0.2,0.2,0.6,0,0,0.2,0,0.643165,0.7598286
S09520,0.2,0,0.2,0.4,0.2,0.2,0,0.6,0.2,0,0,0.31408176,0.7537182
S09521,0.2,0,0.2,0.4,0.2,0.2,0.6,0,0.2,0,0,0.6467812,0.75431335
S09522,0.2,0,0.2,0.4,0.2,0.2,0,0.2,0.6,0,0,0.26554403,0.3946266
S09523,0.2,0,0.2,0.4,0.2,0.2,0.2,0,0.6,0,0,0.3538259,0.36010325
S09524,0.2,0,0.2,0.4,0.2,0.2,0,0,0.6,0.2,0,0.32547238,0.38365826
S09525,0.2,0,0.2,0.4,0.2,0.6,0.2,0.2,0,0,0,0.8812391,0.41511
S09526,0.2,0,0.2,0.4,0.2,0.6,0,0.2,0,0.2,0,0.88249344,0.41338238
S09527,0.2,0,0.2,0.4,0.2,0.6,0.2,0,0,0.2,0,0.8866304,0.41915208
S09528,0.2,0,0.2,0.4,0.2,0.6,0,0.2,0.2,0,0,0.88118,0.41365188
S09529,0.2,0,0.2,0.4,0.2,0.6,0.2,0,0.2,0,0,0.88579994,0.4199963
S09530,0.2,0,0.2,0.4,0.2,0.6,0,0,0.2,0.2,0,0.88678735,0.41743383
S09531,0.2,0,0.2,0.4,0.2,0,0.4,0.4,0,0.2,0,0.44507062,0.7150938
S09532,0.2,0,0.2,0.4,0.2,0,0.4,0.4,0.2,0,0,0.44267994,0.71277064
S09533,0.2,0,0.2,0.4,0.2,0,0.2,0.4,0.4,0,0,0.31100655,0.5135016
S09534,0.2,0,0.2,0.4,0.2,0,0.4,0.2,0.4,0,0,0.43888265,0.48990217
S09535,0.2,0,0.2,0.4,0.2,0,0,0.4,0.4,0.2,0,0.29780397,0.4531103
S09536,0.2,0,0.2,0.4,0.2,0,0.4,0,0.4,0.2,0,0.44576412,0.45696253
S09537,0.2,0,0.2,0.4,0.2,0.2,0.4,0.4,0,0,0,0.44392973,0.71455896
S09538,0.2,0,0.2,0.4,0.2,0.2,0,0.4,0.4,0,0,0.2859814,0.4928104
S09539,0.2,0,0.2,0.4,0.2,0.2,0.4,0,0.4,0,0,0.4711304,0.45219907
S09540,0.2,0,0.2,0.4,0.2,0.4,0.2,0.4,0,0,0,0.5859244,0.51276666
S09541,0.2,0,0.2,0.4,0.2,0.4,0.4,0.2,0,0,0,0.72358125,0.5573377
S09542,0.2,0,0.2,0.4,0.2,0.4,0,0.4,0,0.2,0,0.52579266,0.5158652
S09543,0.2,0,0.2,0.4,0.2,0.4,0.4,0,0,0.2,0,0.72364026,0.55110073
S09544,0.2,0,0.2,0.4,0.2,0.4,0,0.4,0.2,0,0,0.5744156,0.47486773
S09545,0.2,0,0.2,0.4,0.2,0.4,0.4,0,0.2,0,0,0.7233918,0.5565415
S09546,0.2,0,0.2,0.4,0.2,0.4,0,0.2,0.4,0,0,0.57717603,0.39594913
S09547,0.2,0,0.2,0.4,0.2,0.4,0.2,0,0.4,0,0,0.6394717,0.3838179
S09548,0.2,0,0.2,0.4,0.2,0.4,0,0,0.4,0.2,0,0.6161283,0.32705137
S09549,0.4,0.2,0.2,0,0.2,0,0.2,0.6,0,0.2,0,0.1120554,0.56778985
S09550,0.4,0.2,0.2,0,0.2,0,0.6,0.2,0,0.2,0,0.7374242,0.65824544
S09551,0.4,0.2,0.2,0,0.2,0,0.2,0.6,0.2,0,0,0.11492962,0.56650925
S09552,0.4,0.2,0.2,0,0.2,0,0.6,0.2,0.2,0,0,0.7098449,0.66392785
S09553,0.4,0.2,0.2,0,0.2,0,0,0.6,0.2,0.2,0,0.11275962,0.5667532
S09554,0.4,0.2,0.2,0,0.2,0,0.6,0,0.2,0.2,0,0.72099775,0.6579919
S09555,0.4,0.2,0.2,0,0.2,0,0.2,0.2,0.6,0,0,0.3559294,0.21524926
S09556,0.4,0.2,0.2,0,0.2,0,0,0.2,0.6,0.2,0,0.3583804,0.21274568
S09557,0.4,0.2,0.2,0,0.2,0,0.2,0,0.6,0.2,0,0.3513957,0.22192696
S09558,0.4,0.2,0.2,0,0.2,0.2,0.2,0.6,0,0,0,0.11623361,0.57284963
S09559,0.4,0.2,0.2,0,0.2,0.2,0.6,0.2,0,0,0,0.7477372,0.6277001
S09560,0.4,0.2,0.2,0,0.2,0.2,0,0.6,0,0.2,0,0.113734454,0.57236373
S09561,0.4,0.2,0.2,0,0.2,0.2,0.6,0,0,0.2,0,0.74108434,0.6396703
S09562,0.4,0.2,0.2,0,0.2,0.2,0,0.6,0.2,0,0,0.11702501,0.57199556
S09563,0.4,0.2,0.2,0,0.2,0.2,0.6,0,0.2,0,0,0.7277889,0.6469288
S09564,0.4,0.2,0.2,0,0.2,0.2,0,0.2,0.6,0,0,0.35772845,0.21413378
S09565,0.4,0.2,0.2,0,0.2,0.2,0.2,0,0.6,0,0,0.35030735,0.22404432
S09566,0.4,0.2,0.2,0,0.2,0.2,0,0,0.6,0.2,0,0.35266805,0.22114909
S09567,0.4,0.2,0.2,0,0.2,0.6,0.2,0.2,0,0,0,0.728825,0.2349212
S09568,0.4,0.2,0.2,0,0.2,0.6,0,0.2,0,0.2,0,0.7275466,0.23211718
S09569,0.4,0.2,0.2,0,0.2,0.6,0.2,0,0,0.2,0,0.73411465,0.24659477
S09570,0.4,0.2,0.2,0,0.2,0.6,0,0.2,0.2,0,0,0.7275537,0.23440161
S09571,0.4,0.2,0.2,0,0.2,0.6,0.2,0,0.2,0,0,0.7353725,0.24984948
S09572,0.4,0.2,0.2,0,0.2,0.6,0,0,0.2,0.2,0,0.7310643,0.24368711
S09573,0.4,0.2,0.2,0,0.2,0,0.4,0.4,0,0.2,0,0.5063898,0.6187527
S09574,0.4,0.2,0.2,0,0.2,0,0.4,0.4,0.2,0,0,0.44425818,0.5991376
S09575,0.4,0.2,0.2,0,0.2,0,0.2,0.4,0.4,0,0,0.42887565,0.23290938
S09576,0.4,0.2,0.2,0,0.2,0,0.4,0.2,0.4,0,0,0.44338793,0.37553406
S09577,0.4,0.2,0.2,0,0.2,0,0,0.4,0.4,0.2,0,0.4284939,0.23191515
S09578,0.4,0.2,0.2,0,0.2,0,0.4,0,0.4,0.2,0,0.45828283,0.3820495
S09579,0.4,0.2,0.2,0,0.2,0.2,0.4,0.4,0,0,0,0.4939442,0.6067917
S09580,0.4,0.2,0.2,0,0.2,0.2,0,0.4,0.4,0,0,0.42893496,0.23188628
S09581,0.4,0.2,0.2,0,0.2,0.2,0.4,0,0.4,0,0,0.48060298,0.40685317
S09582,0.4,0.2,0.2,0,0.2,0.4,0.2,0.4,0,0,0,0.63314056,0.21798326
S09583,0.4,0.2,0.2,0,0.2,0.4,0.4,0.2,0,0,0,0.7423199,0.5186144
S09584,0.4,0.2,0.2,0,0.2,0.4,0,0.4,0,0.2,0,0.6336354,0.22021922
S09585,0.4,0.2,0.2,0,0.2,0.4,0.4,0,0,0.2,0,0.7211573,0.53401923
S09586,0.4,0.2,0.2,0,0.2,0.4,0,0.4,0.2,0,0,0.6313627,0.21370298
S09587,0.4,0.2,0.2,0,0.2,0.4,0.4,0,0.2,0,0,0.73926467,0.50414497
S09588,0.4,0.2,0.2,0,0.2,0.4,0,0.2,0.4,0,0,0.6390456,0.27811772
S09589,0.4,0.2,0.2,0,0.2,0.4,0.2,0,0.4,0,0,0.6403492,0.28394547
S09590,0.4,0.2,0.2,0,0.2,0.4,0,0,0.4,0.2,0,0.6433796,0.28252417
S09591,0.4,0.2,0.2,0.2,0,0,0.2,0.6,0,0.2,0,0.100388244,0.5652748
S09592,0.4,0.2,0.2,0.2,0,0,0.6,0.2,0,0.2,0,0.7389572,0.65878546
S09593,0.4,0.2,0.2,0.2,0,0,0.2,0.6,0.2,0,0,0.10132433,0.56318986
S09594,0.4,0.2,0.2,0.2,0,0,0.6,0.2,0.2,0,0,0.7034821,0.656991
S09595,0.4,0.2,0.2,0.2,0,0,0,0.6,0.2,0.2,0,0.10107623,0.5641304
S09596,0.4,0.2,0.2,0.2,0,0,0.6,0,0.2,0.2,0,0.7151266,0.65139675
S09597,0.4,0.2,0.2,0.2,0,0,0.2,0.2,0.6,0,0,0.3525506,0.24290238
S09598,0.4,0.2,0.2,0.2,0,0,0,0.2,0.6,0.2,0,0.35215813,0.23886445
S09599,0.4,0.2,0.2,0.2,0,0,0.2,0,0.6,0.2,0,0.34738722,0.24468338
S09600,0.4,0.2,0.2,0.2,0,0.2,0.2,0.6,0,0,0,0.09455865,0.562489
S09601,0.4,0.2,0.2,0.2,0,0.2,0.6,0.2,0,0,0,0.7424467,0.620258
S09602,0.4,0.2,0.2,0.2,0,0.2,0,0.6,0,0.2,0,0.09485232,0.5634454
S09603,0.4,0.2,0.2,0.2,0,0.2,0.6,0,0,0.2,0,0.7359942,0.6330313
S09604,0.4,0.2,0.2,0.2,0,0.2,0,0.6,0.2,0,0,0.09505469,0.5617021
S09605,0.4,0.2,0.2,0.2,0,0.2,0.6,0,0.2,0,0,0.72442675,0.639671
S09606,0.4,0.2,0.2,0.2,0,0.2,0,0.2,0.6,0,0,0.35313204,0.23890789
S09607,0.4,0.2,0.2,0.2,0,0.2,0.2,0,0.6,0,0,0.3480499,0.24589866
S09608,0.4,0.2,0.2,0.2,0,0.2,0,0,0.6,0.2,0,0.3475916,0.23998024
S09609,0.4,0.2,0.2,0.2,0,0.6,0.2,0.2,0,0,0,0.7584564,0.23549761
S09610,0.4,0.2,0.2,0.2,0,0.6,0,0.2,0,0.2,0,0.75880045,0.23485847
S09611,0.4,0.2,0.2,0.2,0,0.6,0.2,0,0,0.2,0,0.7569651,0.2446972
S09612,0.4,0.2,0.2,0.2,0,0.6,0,0.2,0.2,0,0,0.75781715,0.23303427
S09613,0.4,0.2,0.2,0.2,0,0.6,0.2,0,0.2,0,0,0.7555325,0.24541686
S09614,0.4,0.2,0.2,0.2,0,0.6,0,0,0.2,0.2,0,0.7574549,0.2418171
S09615,0.4,0.2,0.2,0.2,0,0,0.4,0.4,0,0.2,0,0.5121568,0.6180354
S09616,0.4,0.2,0.2,0.2,0,0,0.4,0.4,0.2,0,0,0.44331014,0.59553117
S09617,0.4,0.2,0.2,0.2,0,0,0.2,0.4,0.4,0,0,0.41469255,0.2605887
S09618,0.4,0.2,0.2,0.2,0,0,0.4,0.2,0.4,0,0,0.43822822,0.37355623
S09619,0.4,0.2,0.2,0.2,0,0,0,0.4,0.4,0.2,0,0.4154775,0.25930163
S09620,0.4,0.2,0.2,0.2,0,0,0.4,0,0.4,0.2,0,0.45293036,0.38271222
S09621,0.4,0.2,0.2,0.2,0,0.2,0.4,0.4,0,0,0,0.49702498,0.60273683
S09622,0.4,0.2,0.2,0.2,0,0.2,0,0.4,0.4,0,0,0.4159685,0.25957748
