id,pred_avg_Pnma_uncorrected,pred_avg_Pbcm_uncorrected
S00863,0.442431663,0.4468212
S00864,0.45827791,0.46293517
S00865,0.461655294,0.456010475
S00866,0.491317278,0.49301623
S00867,0.491170931,0.493909875
S00868,0.491538502,0.49146264
S00869,0.457333868,0.45718786
S00870,0.458120632,0.45748587
S00871,0.455841497,0.452908695
S00872,0.460947573,0.46909797
S00873,0.458331384,0.45465921
S00874,0.461652402,0.454100995
S00875,0.453293657,0.45268206
S00876,0.473777707,0.473498365
S00877,0.471504417,0.472292225
S00878,0.477451598,0.47432983
S00879,0.475773241,0.477641115
S00880,0.477565767,0.479879675
S00881,0.532298175,0.48007506
S00882,0.535414297,0.49176393
S00883,0.532833035,0.479753495
S00884,0.534990588,0.495401335
S00885,0.534068619,0.47953809
S00886,0.537483838,0.49222863
S00887,0.563083187,0.50178839
S00888,0.562377862,0.50310712
S00889,0.563107689,0.504691185
S00890,0.524166068,0.480148265
S00891,0.528950419,0.491606015
S00892,0.556365874,0.50349217
S00893,0.562642035,0.52330995
S00894,0.562135779,0.52203973
S00895,0.56251937,0.52334187
S00896,0.563186812,0.52348785
S00897,0.531293129,0.48138636
S00898,0.536402047,0.49004842
S00899,0.533318525,0.48388245
S00900,0.533288339,0.492465135
S00901,0.533541351,0.48268188
S00902,0.539985577,0.493639675
S00903,0.533609139,0.48228502
S00904,0.538071856,0.48942275
S00905,0.535064598,0.49166937
S00906,0.517854751,0.478959665
S00907,0.521605766,0.486413345
S00908,0.518743719,0.48387782
S00909,0.515579611,0.4820825
S00910,0.517263116,0.484255075
S00911,0.516691663,0.48380728
S00912,0.514409994,0.48452734
S00913,0.492521885,0.475045515
S00914,0.51183711,0.49702105
S00915,0.495093356,0.478312435
S00916,0.513942372,0.50202294
S00917,0.496910686,0.473974985
S00918,0.515839083,0.5001912
S00919,0.547697432,0.513332975
S00920,0.545647031,0.508399375
S00921,0.552995113,0.512650105
S00922,0.490716533,0.47500476
S00923,0.510055795,0.49919115
S00924,0.543154154,0.50952093
S00925,0.537240053,0.522767755
S00926,0.537696301,0.51830721
S00927,0.540821756,0.52178012
S00928,0.540836435,0.52047775
S00929,0.540438197,0.516538775
S00930,0.54069435,0.52420593
S00931,0.542671459,0.518595735
S00932,0.546741074,0.5175037
S00933,0.545243211,0.51075205
S00934,0.541883937,0.516235635
S00935,0.547531876,0.513483225
S00936,0.540862802,0.5135075
S00937,0.556068993,0.515342975
S00938,0.534985041,0.5137479
S00939,0.536570098,0.514661665
S00940,0.53585706,0.50928442
S00941,0.53867418,0.519276515
S00942,0.537326365,0.516248405
S00943,0.542365212,0.5235048
S00944,0.541013572,0.51746078
S00945,0.49291879,0.469384685
S00946,0.512145586,0.49364397
S00947,0.494967323,0.469732975
S00948,0.511322411,0.496439185
S00949,0.493547778,0.46875411
S00950,0.512390782,0.497617855
S00951,0.52949942,0.5011205
S00952,0.529723244,0.50752584
S00953,0.528934701,0.50648483
S00954,0.490467935,0.470006585
S00955,0.510360584,0.49238409
S00956,0.526949844,0.493426475
S00957,0.538879036,0.512284265
S00958,0.539118678,0.514991215
S00959,0.538983591,0.5160187
S00960,0.537472766,0.5140887
S00961,0.542285434,0.5113905
S00962,0.539076256,0.510538995
S00963,0.538358856,0.51246
S00964,0.537309986,0.51081515
S00965,0.53812454,0.513845285
S00966,0.533224097,0.504952345
S00967,0.537387869,0.5077172
S00968,0.530114893,0.50809641
S00969,0.533512339,0.509250135
S00970,0.536943268,0.51044205
S00971,0.53739284,0.511399825
S00972,0.526870036,0.498834535
S00973,0.538554259,0.51287488
S00974,0.536125834,0.51579277
S00975,0.539101926,0.51591935
S00976,0.534705894,0.51150118
S00977,0.492626155,0.4641195
S00978,0.511085487,0.492271095
S00979,0.491851772,0.47008962
S00980,0.511573983,0.49459439
S00981,0.490867024,0.47053206
S00982,0.511875477,0.489380805
S00983,0.530520206,0.508603325
S00984,0.528698836,0.506408555
S00985,0.530250107,0.50621309
S00986,0.490115324,0.46268878
S00987,0.509582141,0.49231511
S00988,0.527788525,0.5042354
S00989,0.537849693,0.5152056
S00990,0.538310264,0.51393634
S00991,0.538022632,0.5149828
S00992,0.537298855,0.5131688
S00993,0.540840901,0.501639215
S00994,0.541098885,0.510247775
S00995,0.537975035,0.50692102
S00996,0.538555642,0.50714995
S00997,0.537494583,0.50396075
S00998,0.534172402,0.509753175
S00999,0.536328056,0.502995535
S01000,0.530670749,0.50279431
S01001,0.532423787,0.509459935
S01002,0.535495098,0.50780822
S01003,0.538200075,0.50615595
S01004,0.527520203,0.507072195
S01005,0.538316397,0.513469755
S01006,0.536804703,0.50895649
S01007,0.538115651,0.51413775
S01008,0.533440617,0.5110257
S01009,0.534024159,0.47857826
S01010,0.550347999,0.505857725
S01011,0.534937863,0.48057052
S01012,0.548770299,0.50848985
S01013,0.536230938,0.48227469
S01014,0.551612952,0.5068742
S01015,0.579444047,0.51692877
S01016,0.57874129,0.5162138
S01017,0.57948049,0.51918593
S01018,0.525977059,0.478711725
S01019,0.543119144,0.50514187
S01020,0.571600469,0.51614867
S01021,0.56841004,0.52323155
S01022,0.56773902,0.522894375
S01023,0.568053494,0.52289575
S01024,0.568447226,0.524683595
S01025,0.588038437,0.52229041
S01026,0.58580705,0.52333438
S01027,0.585711155,0.522567185
S01028,0.579807708,0.523890175
S01029,0.588701633,0.521204875
S01030,0.580969123,0.52288645
S01031,0.58641219,0.521530285
S01032,0.579870771,0.51534883
S01033,0.582803739,0.52325374
S01034,0.572689924,0.51977892
S01035,0.571202223,0.5217566
S01036,0.564155309,0.51480438
S01037,0.571070598,0.52339645
S01038,0.568498784,0.52229243
S01039,0.569040614,0.52643903
S01040,0.567689078,0.52316335
S01041,0.448288715,0.46152593
S01042,0.465028588,0.48399156
S01043,0.454364881,0.462643755
S01044,0.471206514,0.485914885
S01045,0.493344932,0.488460795
S01046,0.492213482,0.48710221
S01047,0.447753344,0.462647725
S01048,0.464548867,0.482173965
S01049,0.493342025,0.48774943
S01050,0.486123946,0.500291315
S01051,0.486149411,0.49850285
S01052,0.491969173,0.5008034
S01053,0.455652171,0.470247325
S01054,0.460008658,0.475753985
S01055,0.468048572,0.474058865
S01056,0.477079944,0.48545331
S01057,0.476297274,0.4753548
S01058,0.486374108,0.48480092
S01059,0.449486033,0.4624936
S01060,0.471656715,0.48948726
S01061,0.491728296,0.48952462
S01062,0.481508529,0.494187685
S01063,0.474671884,0.489524885
S01064,0.487407393,0.492249685
S01065,0.448465103,0.45737639
S01066,0.463600249,0.474589395
S01067,0.452150942,0.45746693
S01068,0.467020759,0.475066765
S01069,0.484729738,0.4807265
S01070,0.483838158,0.47822526
S01071,0.448179371,0.454356745
S01072,0.463109128,0.47455435
S01073,0.483702013,0.479742075
S01074,0.487669672,0.496241135
S01075,0.487599528,0.4941576
S01076,0.491848563,0.49555185
S01077,0.456355979,0.46378223
S01078,0.458908887,0.46799414
S01079,0.463165633,0.464513515
S01080,0.471960737,0.47931797
S01081,0.469556546,0.469041475
S01082,0.480843528,0.47708891
S01083,0.449816628,0.45784509
S01084,0.470888125,0.48036842
S01085,0.485593077,0.484908435
S01086,0.480697628,0.48753088
S01087,0.474779327,0.485477925
S01088,0.48490753,0.485449325
S01089,0.44546185,0.459223415
S01090,0.460485233,0.480926435
S01091,0.451515359,0.460539
S01092,0.466421996,0.480185365
S01093,0.487197037,0.48073755
S01094,0.486837402,0.48086707
S01095,0.445106688,0.458742695
S01096,0.460097629,0.478358315
S01097,0.486799068,0.47909905
S01098,0.48564839,0.50069974
S01099,0.485590013,0.50098927
S01100,0.491079382,0.5009447
S01101,0.455030155,0.470404785
S01102,0.460135969,0.47558847
S01103,0.46814701,0.47112041
S01104,0.478936559,0.4860124
S01105,0.477395814,0.474681615
S01106,0.482168137,0.47748494
S01107,0.451441176,0.464708935
S01108,0.472714153,0.488051
S01109,0.490014264,0.48844842
S01110,0.480628829,0.49597396
S01111,0.474814325,0.491877965
S01112,0.487480322,0.49105409
S01113,0.446608682,0.443717585
S01114,0.460358385,0.46205377
S01115,0.446712037,0.44464484
S01116,0.460350166,0.46305744
S01117,0.467590487,0.465533835
S01118,0.467471479,0.46454987
S01119,0.446152363,0.443198715
S01120,0.459877151,0.46126308
S01121,0.46706007,0.46524362
S01122,0.490092898,0.486014945
S01123,0.490021291,0.4858276
S01124,0.490187966,0.48668517
S01125,0.457351544,0.45552949
S01126,0.458042376,0.45711352
S01127,0.455147699,0.4538943
S01128,0.461598222,0.463021335
S01129,0.459457577,0.45734303
S01130,0.466588337,0.46414638
S01131,0.451841487,0.44809257
S01132,0.471061457,0.47025952
S01133,0.473428839,0.47211765
S01134,0.478622008,0.47560993
S01135,0.475150976,0.472749085
S01136,0.477530775,0.47451208
S01137,0.444369217,0.45319307
S01138,0.459470784,0.4721788
S01139,0.448624967,0.452622475
S01140,0.463331471,0.472404275
S01141,0.478182756,0.4723137
S01142,0.477927226,0.46944715
S01143,0.443972176,0.45092529
S01144,0.459083555,0.470825765
S01145,0.478640253,0.470211865
S01146,0.487098999,0.493355125
S01147,0.487062921,0.493238365
S01148,0.491372156,0.496894715
S01149,0.457229132,0.464779955
S01150,0.458227996,0.467585905
S01151,0.463768693,0.463260335
S01152,0.475096045,0.48006433
S01153,0.471576068,0.46759871
S01154,0.474679819,0.468647705
S01155,0.45195059,0.45975472
S01156,0.472163233,0.48060811
S01157,0.483544565,0.481237175
S01158,0.480176705,0.488316625
S01159,0.475289132,0.48212404
S01160,0.483757735,0.48396886
S01161,0.445394433,0.44275946
S01162,0.459546446,0.46169402
S01163,0.445424992,0.443019345
S01164,0.459653549,0.46190009
S01165,0.466482368,0.462649285
S01166,0.466389187,0.46403392
S01167,0.445021075,0.442266105
S01168,0.459132361,0.460947185
S01169,0.465935142,0.46300269
S01170,0.489879423,0.486217425
S01171,0.489831921,0.48598079
S01172,0.489931376,0.4879615
S01173,0.457321588,0.45578814
S01174,0.457901632,0.456980865
S01175,0.455643866,0.45298895
S01176,0.461470474,0.46356809
S01177,0.460068058,0.45699109
S01178,0.465962024,0.46086872
S01179,0.452645262,0.44921872
S01180,0.47159282,0.470678405
S01181,0.472832547,0.470834885
S01182,0.478591761,0.475833295
S01183,0.475304321,0.47310171
S01184,0.476827325,0.474294075
S01185,0.453050092,0.47104045
S01186,0.464364911,0.48216964
S01187,0.459145628,0.4764635
S01188,0.46861231,0.48254365
S01189,0.458426743,0.47324796
S01190,0.467731891,0.4882106
S01191,0.50255669,0.496334345
S01192,0.5008343,0.49850472
S01193,0.509157471,0.497825665
S01194,0.454080409,0.47244528
S01195,0.46397908,0.485776945
S01196,0.501043983,0.4956491
S01197,0.494756666,0.510969965
S01198,0.495581705,0.511283075
S01199,0.500240093,0.511595755
S01200,0.500213533,0.509718135
S01201,0.462379085,0.479903975
S01202,0.46249733,0.48199135
S01203,0.473996022,0.48190153
S01204,0.474029007,0.48604952
S01205,0.483922436,0.48396531
S01206,0.493806667,0.494597585
S01207,0.455768337,0.4710464
S01208,0.480570478,0.49783413
S01209,0.500835699,0.50304654
S01210,0.492322406,0.511092925
S01211,0.485566597,0.5019405
S01212,0.496205816,0.50273594
S01213,0.451298776,0.453351115
S01214,0.466992998,0.470239805
S01215,0.45128011,0.45324199
S01216,0.465498868,0.4742682
S01217,0.453296052,0.444733325
S01218,0.46667568,0.47028282
S01219,0.473148099,0.46653927
S01220,0.473520231,0.479831635
S01221,0.473557569,0.478798235
S01222,0.45192403,0.446074
S01223,0.468191222,0.468874715
S01224,0.474669947,0.47492845
S01225,0.494740034,0.4937302
S01226,0.49337175,0.489647735
S01227,0.494197368,0.4949812
S01228,0.494371863,0.49249455
S01229,0.462328364,0.456870075
S01230,0.462925718,0.46387531
S01231,0.462923289,0.4655586
S01232,0.467844824,0.4729868
S01233,0.468231947,0.469406415
S01234,0.473598549,0.4742918
S01235,0.454066463,0.45665888
S01236,0.479047239,0.4786513
S01237,0.481755074,0.478573375
S01238,0.491542257,0.494398935
S01239,0.487583887,0.48664882
S01240,0.488844315,0.48432778
S01241,0.448120825,0.45350467
S01242,0.463767192,0.46351643
S01243,0.450547692,0.45302151
S01244,0.465193199,0.466468225
S01245,0.449622833,0.45107506
S01246,0.463558292,0.46408549
S01247,0.470922348,0.459517255
S01248,0.468280171,0.45833641
S01249,0.469973884,0.4696133
S01250,0.449808148,0.444646365
S01251,0.464396862,0.46956253
S01252,0.469961051,0.464830815
S01253,0.498464358,0.49476389
S01254,0.496891307,0.495601755
S01255,0.497526052,0.48965838
S01256,0.497237998,0.4966609
S01257,0.461674004,0.46494056
S01258,0.463045815,0.468986765
S01259,0.462229199,0.45646809
S01260,0.465809145,0.471988425
S01261,0.46747705,0.463313835
S01262,0.469423796,0.463988115
S01263,0.459686579,0.451538445
S01264,0.479231341,0.4817092
S01265,0.47936431,0.48253664
S01266,0.487431543,0.486326915
S01267,0.487176126,0.49074541
S01268,0.484926713,0.483373495
S01269,0.468999963,0.472626465
S01270,0.4787828,0.48529537
S01271,0.473009611,0.475204855
S01272,0.48173178,0.48844187
S01273,0.472367378,0.47124788
S01274,0.483993398,0.48630755
S01275,0.512567996,0.49382159
S01276,0.512939455,0.497644555
S01277,0.517841901,0.497912075
S01278,0.470254933,0.46931067
S01279,0.479345602,0.48290387
S01280,0.51166868,0.4947944
S01281,0.510310143,0.51457145
S01282,0.511386998,0.51362762
S01283,0.515186587,0.52057645
S01284,0.513556084,0.51181288
S01285,0.46901252,0.475125535
S01286,0.478643712,0.485192625
S01287,0.47976334,0.47526717
S01288,0.487344336,0.4879608
S01289,0.49901149,0.48905432
S01290,0.506748925,0.492835275
S01291,0.468357718,0.46995281
S01292,0.477992532,0.490390565
S01293,0.511277615,0.5043645
S01294,0.512048197,0.51343045
S01295,0.501491155,0.506028425
S01296,0.511962772,0.5109871
S01297,0.468283324,0.460661855
S01298,0.47770501,0.47359054
S01299,0.468293918,0.4571653
S01300,0.478493521,0.47864708
S01301,0.467616547,0.46136007
S01302,0.477066133,0.47231117
S01303,0.490242851,0.47808297
S01304,0.489891403,0.480218435
S01305,0.490271061,0.483270375
S01306,0.469310094,0.462684875
S01307,0.476525848,0.475502225
S01308,0.489801,0.486925215
S01309,0.509623835,0.49571093
S01310,0.511089147,0.505954
S01311,0.513976951,0.50709953
S01312,0.509763571,0.499684815
S01313,0.471664084,0.468263075
S01314,0.48104333,0.47361429
S01315,0.471315115,0.46678777
S01316,0.476342573,0.473539085
S01317,0.486526128,0.4757592
S01318,0.492359603,0.482489005
S01319,0.4687322,0.46019778
S01320,0.477818989,0.47343884
S01321,0.497933231,0.49526422
S01322,0.507854197,0.49784636
S01323,0.503520364,0.49980005
S01324,0.502641642,0.487680965
S01325,0.465979666,0.4602291
S01326,0.478620095,0.47198596
S01327,0.465215758,0.4560192
S01328,0.479751489,0.473602
S01329,0.466746161,0.460768145
S01330,0.47789144,0.47006893
S01331,0.489101253,0.48095997
S01332,0.48821686,0.479190525
S01333,0.490157354,0.47951029
S01334,0.467683402,0.46142337
S01335,0.478961728,0.4743812
S01336,0.487254228,0.47815409
S01337,0.514102471,0.502853605
S01338,0.515461785,0.50465274
S01339,0.514129421,0.50250283
S01340,0.514007046,0.50803687
S01341,0.472841689,0.459101125
S01342,0.480705093,0.472926555
S01343,0.472703936,0.46467413
S01344,0.479698967,0.47061077
S01345,0.484699573,0.473736495
S01346,0.486794816,0.47573836
S01347,0.471020449,0.465362975
S01348,0.477562619,0.47571403
S01349,0.49843746,0.492612765
S01350,0.506196554,0.49701517
S01351,0.503340784,0.495446605
S01352,0.503165264,0.49414837
S01353,0.454840147,0.472143115
S01354,0.474342046,0.49652995
S01355,0.460771265,0.4724224
S01356,0.478303141,0.497092395
S01357,0.46050477,0.47215778
S01358,0.479597595,0.49818937
S01359,0.505025047,0.495306895
S01360,0.504333597,0.49914018
S01361,0.511855586,0.49753233
S01362,0.454170646,0.471104355
S01363,0.474944062,0.49734552
S01364,0.506146915,0.49689739
S01365,0.496320393,0.51103932
S01366,0.495536592,0.509531795
S01367,0.5027079,0.51204775
S01368,0.501899236,0.514496805
S01369,0.461678181,0.4810861
S01370,0.467794006,0.486799515
S01371,0.473761182,0.479001415
S01372,0.484697581,0.497709215
S01373,0.497760915,0.50138666
S01374,0.495461539,0.499733585
S01375,0.456965651,0.47230899
S01376,0.475923916,0.497025635
S01377,0.500251862,0.50239406
S01378,0.495829194,0.512161405
S01379,0.495340228,0.510468625
S01380,0.497482385,0.50283795
S01381,0.454758013,0.45535336
S01382,0.470455594,0.47506694
S01383,0.457180252,0.448964875
S01384,0.470578012,0.47650411
S01385,0.453748123,0.45347606
S01386,0.470530478,0.4676151
S01387,0.479168965,0.48216977
S01388,0.477989073,0.478046535
S01389,0.478795928,0.479829135
S01390,0.455597678,0.45186094
S01391,0.469672345,0.476430225
S01392,0.478439071,0.481233895
S01393,0.4994288,0.4960756
S01394,0.500992328,0.5004939
S01395,0.499008555,0.494897205
S01396,0.499440407,0.50059328
S01397,0.464319337,0.45876275
S01398,0.465790224,0.46240246
S01399,0.461079745,0.452354225
S01400,0.4714248,0.47710606
S01401,0.478717432,0.47730386
S01402,0.477591356,0.48028946
S01403,0.458518995,0.45511089
S01404,0.479593082,0.478489755
S01405,0.483718184,0.48356806
S01406,0.491864046,0.48368114
S01407,0.489292251,0.48784559
S01408,0.487968945,0.48830816
S01409,0.449659078,0.446311715
S01410,0.467211294,0.474168625
S01411,0.451221448,0.44619423
S01412,0.467548795,0.46936284
S01413,0.449987836,0.44486393
S01414,0.466654065,0.472196515
S01415,0.482250724,0.47643842
S01416,0.482980249,0.480745135
S01417,0.4823563,0.47994853
S01418,0.451254892,0.44600031
S01419,0.467147967,0.470707565
S01420,0.481514215,0.47490035
S01421,0.500906011,0.49514716
S01422,0.498881904,0.49373333
S01423,0.501024424,0.49814558
S01424,0.501218793,0.499220355
S01425,0.463153787,0.460314875
S01426,0.465254692,0.46035467
S01427,0.460035942,0.46163842
S01428,0.471974959,0.47646654
S01429,0.481540206,0.47038305
S01430,0.481361409,0.471906305
S01431,0.459993271,0.45578341
S01432,0.477957172,0.48138528
S01433,0.482490153,0.47240083
S01434,0.492575118,0.48819709
S01435,0.492191487,0.49032706
S01436,0.48927408,0.481008175
S01437,0.532739254,0.48053305
S01438,0.537722758,0.493943855
S01439,0.533373776,0.481959345
S01440,0.536307389,0.49529331
S01441,0.534769118,0.480262595
S01442,0.538735277,0.494027585
S01443,0.564175237,0.503542015
