id,atom_La,atom_Ba,atom_Sr,atom_Pr,atom_Ca,atom_Mn,atom_Fe,atom_Co,atom_Ni,atom_Cu,potential,tsne_0,tsne_1,count,entropy,potential_initial,uncertainty_initial,potential_final,uncertainty_final
S02088,0,0,0,0.2,0.8,0.4,0.4,0.2,0,0,0,0.7851673,0.51781154,5,12.93095203,0.442060919,0.031367936,0.455758448,0.014096156
S02089,0,0,0,0.2,0.8,0.4,0,0.4,0.2,0,0,0.54354364,0.43466797,5,12.93095203,0.401950125,0.034705463,0.451066253,0.013687349
S02090,0,0,0,0.2,0.8,0.4,0.4,0,0.2,0,0,0.7890087,0.49837986,5,12.93095203,0.441734305,0.032903484,0.462045215,0.013938838
S02091,0,0,0,0.2,0.8,0.4,0,0.2,0.4,0,0,0.5449182,0.40933782,5,12.93095203,0.427855081,0.032548388,0.455011797,0.013612358
S02092,0,0,0,0.2,0.8,0.4,0.2,0,0.4,0,0,0.6724439,0.40097636,5,12.93095203,0.427804235,0.031824939,0.46200071,0.013841404
S02093,0,0.2,0,0.8,0,0,0.2,0.6,0,0.2,0,0.33929676,0.8782788,5,12.06089501,0.477723968,0.026139925,0.495032252,0.01107952
S02094,0,0.2,0,0.8,0,0,0.6,0.2,0,0.2,0,0.5883526,0.9135516,5,12.06089501,0.493658792,0.029907766,0.509218887,0.013410003
S02095,0,0.2,0,0.8,0,0,0.2,0.6,0.2,0,0,0.3326588,0.90350586,5,12.06089501,0.473895059,0.024520667,0.495334609,0.013127132
S02096,0,0.2,0,0.8,0,0,0.6,0.2,0.2,0,0,0.60155886,0.91133904,5,12.06089501,0.488955572,0.027966831,0.51234541,0.011713238
S02097,0,0.2,0,0.8,0,0,0,0.6,0.2,0.2,0,0.3423383,0.8957936,5,12.06089501,0.48839928,0.027195101,0.505394367,0.011132063
S02098,0,0.2,0,0.8,0,0,0.6,0,0.2,0.2,0,0.5846683,0.9038519,5,12.06089501,0.496077397,0.030533931,0.516025762,0.014122023
S02099,0,0.2,0,0.8,0,0,0.2,0.2,0.6,0,0,0.40164343,0.961512,5,12.06089501,0.529998891,0.026886251,0.512701015,0.01485219
S02100,0,0.2,0,0.8,0,0,0,0.2,0.6,0.2,0,0.40950447,0.9506614,5,12.06089501,0.530933498,0.020482937,0.519733222,0.013197374
S02101,0,0.2,0,0.8,0,0,0.2,0,0.6,0.2,0,0.4201859,0.951317,5,12.06089501,0.528455541,0.026192986,0.521078223,0.011953937
S02102,0,0.2,0,0.8,0,0.2,0.2,0.6,0,0,0,0.31954145,0.87854004,5,12.06089501,0.47283798,0.024797146,0.486125232,0.010313872
S02103,0,0.2,0,0.8,0,0.2,0.6,0.2,0,0,0,0.5945401,0.927636,5,12.06089501,0.48342904,0.027924051,0.497485018,0.011406458
S02104,0,0.2,0,0.8,0,0.2,0,0.6,0,0.2,0,0.3306227,0.8848746,5,12.06089501,0.47345535,0.025227688,0.49048178,0.010021525
S02105,0,0.2,0,0.8,0,0.2,0.6,0,0,0.2,0,0.5749164,0.9210051,5,12.06089501,0.486937111,0.028680011,0.505398025,0.012964401
S02106,0,0.2,0,0.8,0,0.2,0,0.6,0.2,0,0,0.32198787,0.89655906,5,12.06089501,0.479983627,0.026335061,0.494198356,0.011565633
S02107,0,0.2,0,0.8,0,0.2,0.6,0,0.2,0,0,0.5830982,0.92996734,5,12.06089501,0.48959067,0.02834143,0.505761514,0.013498515
S02108,0,0.2,0,0.8,0,0.2,0,0.2,0.6,0,0,0.41384974,0.97240657,5,12.06089501,0.518522996,0.023784736,0.500576873,0.012109468
S02109,0,0.2,0,0.8,0,0.2,0.2,0,0.6,0,0,0.42576665,0.97821116,5,12.06089501,0.519066117,0.025926287,0.50593283,0.010870856
S02110,0,0.2,0,0.8,0,0.2,0,0,0.6,0.2,0,0.4259449,0.96216094,5,12.06089501,0.521326129,0.02508994,0.513468269,0.013882532
S02111,0,0.2,0,0.8,0,0.6,0.2,0.2,0,0,0,0.5178137,0.98679227,5,12.06089501,0.470356751,0.026668753,0.482472615,0.012239801
S02112,0,0.2,0,0.8,0,0.6,0,0.2,0,0.2,0,0.50633,0.98063874,5,12.06089501,0.473647903,0.026722628,0.489847654,0.011721971
S02113,0,0.2,0,0.8,0,0.6,0.2,0,0,0.2,0,0.5133605,0.9703065,5,12.06089501,0.474346829,0.026227551,0.491028677,0.011889024
S02114,0,0.2,0,0.8,0,0.6,0,0.2,0.2,0,0,0.49453732,0.9948811,5,12.06089501,0.471975527,0.026408896,0.488182351,0.012691329
S02115,0,0.2,0,0.8,0,0.6,0.2,0,0.2,0,0,0.48489964,0.9898255,5,12.06089501,0.477536569,0.029870218,0.486892494,0.012351619
S02116,0,0.2,0,0.8,0,0.6,0,0,0.2,0.2,0,0.492481,0.9779506,5,12.06089501,0.478424148,0.02994671,0.496823134,0.010304223
S02117,0,0.2,0,0.8,0,0,0.4,0.4,0,0.2,0,0.3954933,0.8824052,5,12.93095203,0.488082548,0.027432676,0.502808558,0.010891468
S02118,0,0.2,0,0.8,0,0,0.2,0.4,0,0.4,0,0.3652355,0.88220173,5,12.93095203,0.485660052,0.029011091,0.506472573,0.011932702
S02119,0,0.2,0,0.8,0,0,0.4,0.2,0,0.4,0,0.55609745,0.90556157,5,12.93095203,0.493392649,0.02958519,0.515074632,0.011539747
S02120,0,0.2,0,0.8,0,0,0.4,0.4,0.2,0,0,0.4098151,0.8852997,5,12.93095203,0.490382792,0.02543188,0.501152743,0.012848786
S02121,0,0.2,0,0.8,0,0,0,0.4,0.2,0.4,0,0.36036175,0.89347476,5,12.93095203,0.490679327,0.025132923,0.516673656,0.011678813
S02122,0,0.2,0,0.8,0,0,0.4,0,0.2,0.4,0,0.5466582,0.9063803,5,12.93095203,0.499651167,0.028868755,0.526326637,0.015084306
S02123,0,0.2,0,0.8,0,0,0.2,0.4,0.4,0,0,0.36268833,0.9336882,5,12.93095203,0.480013941,0.027212514,0.504985398,0.011966666
S02124,0,0.2,0,0.8,0,0,0.4,0.2,0.4,0,0,0.515241,0.9124217,5,12.93095203,0.491810592,0.028981577,0.514144764,0.013819158
S02125,0,0.2,0,0.8,0,0,0,0.4,0.4,0.2,0,0.36060494,0.922546,5,12.93095203,0.487081526,0.025534213,0.510868437,0.01198463
S02126,0,0.2,0,0.8,0,0,0.4,0,0.4,0.2,0,0.52514213,0.9103784,5,12.93095203,0.504398776,0.029467001,0.519459405,0.01214344
S02127,0,0.2,0,0.8,0,0,0,0.2,0.4,0.4,0,0.43279126,0.9328711,5,12.93095203,0.496947224,0.027820047,0.524161528,0.014324904
S02128,0,0.2,0,0.8,0,0,0.2,0,0.4,0.4,0,0.44181594,0.9324523,5,12.93095203,0.491815749,0.027825786,0.524919598,0.013455634
S02129,0,0.2,0,0.8,0,0.2,0.4,0.4,0,0,0,0.40484118,0.895281,5,12.93095203,0.481054743,0.02566118,0.490387164,0.011054115
S02130,0,0.2,0,0.8,0,0.2,0,0.4,0,0.4,0,0.37163025,0.88825244,5,12.93095203,0.479995289,0.026066104,0.501941237,0.010914412
S02131,0,0.2,0,0.8,0,0.2,0.4,0,0,0.4,0,0.5566706,0.9166968,5,12.93095203,0.487083146,0.027861146,0.508699726,0.012427895
S02132,0,0.2,0,0.8,0,0.2,0,0.4,0.4,0,0,0.3746992,0.932478,5,12.93095203,0.479638759,0.026233016,0.50002878,0.012888436
S02133,0,0.2,0,0.8,0,0.2,0.4,0,0.4,0,0,0.52194405,0.9265269,5,12.93095203,0.486881348,0.027885944,0.507029814,0.013002441
S02134,0,0.2,0,0.8,0,0.2,0,0,0.4,0.4,0,0.44526574,0.94370943,5,12.93095203,0.486182196,0.029209809,0.511545802,0.012100965
S02135,0,0.2,0,0.8,0,0.4,0.2,0.4,0,0,0,0.40017483,0.9096363,5,12.93095203,0.469055169,0.024103547,0.485672698,0.009977296
S02136,0,0.2,0,0.8,0,0.4,0.4,0.2,0,0,0,0.55215544,0.95532835,5,12.93095203,0.471566311,0.02622972,0.490429195,0.011485534
S02137,0,0.2,0,0.8,0,0.4,0,0.4,0,0.2,0,0.38880348,0.9039198,5,12.93095203,0.476350584,0.026916224,0.492105848,0.011109948
S02138,0,0.2,0,0.8,0,0.4,0.4,0,0,0.2,0,0.55247724,0.944139,5,12.93095203,0.480354726,0.027184285,0.498247964,0.011244179
S02139,0,0.2,0,0.8,0,0.4,0,0.2,0,0.4,0,0.490229,0.9465367,5,12.93095203,0.480812948,0.028541798,0.500961027,0.011416787
S02140,0,0.2,0,0.8,0,0.4,0.2,0,0,0.4,0,0.49836814,0.95116144,5,12.93095203,0.47954686,0.029434567,0.500461479,0.011110571
S02141,0,0.2,0,0.8,0,0.4,0,0.4,0.2,0,0,0.39104524,0.92170906,5,12.93095203,0.47549004,0.027387135,0.492209034,0.01238797
S02142,0,0.2,0,0.8,0,0.4,0.4,0,0.2,0,0,0.5402875,0.95007455,5,12.93095203,0.478115605,0.026738017,0.494975529,0.012147692
S02143,0,0.2,0,0.8,0,0.4,0,0,0.2,0.4,0,0.48200256,0.95379883,5,12.93095203,0.488638297,0.031008008,0.510491318,0.012740268
S02144,0,0.2,0,0.8,0,0.4,0,0.2,0.4,0,0,0.450085,0.9822341,5,12.93095203,0.471454399,0.02727053,0.492407765,0.011193251
S02145,0,0.2,0,0.8,0,0.4,0.2,0,0.4,0,0,0.46035004,0.9843901,5,12.93095203,0.475841812,0.02900788,0.496710814,0.011982996
S02146,0,0.2,0,0.8,0,0.4,0,0,0.4,0.2,0,0.45795247,0.9706471,5,12.93095203,0.4840458,0.031860212,0.501736403,0.013023064
S02147,0,0,0.2,0.8,0,0,0.2,0.6,0,0.2,0,0.33914044,0.8782686,5,12.06089501,0.479809038,0.023061334,0.491844572,0.010895966
S02148,0,0,0.2,0.8,0,0,0.6,0.2,0,0.2,0,0.5885558,0.913383,5,12.06089501,0.483115964,0.024986413,0.503633518,0.013239715
S02149,0,0,0.2,0.8,0,0,0.2,0.6,0.2,0,0,0.332619,0.9034351,5,12.06089501,0.477665783,0.024982903,0.489265531,0.011367746
S02150,0,0,0.2,0.8,0,0,0.6,0.2,0.2,0,0,0.60165286,0.91106004,5,12.06089501,0.489293447,0.02629251,0.504727818,0.011842098
S02151,0,0,0.2,0.8,0,0,0,0.6,0.2,0.2,0,0.34227046,0.89580315,5,12.06089501,0.475423207,0.024246895,0.494651228,0.011907983
S02152,0,0,0.2,0.8,0,0,0.6,0,0.2,0.2,0,0.58495426,0.903604,5,12.06089501,0.481747572,0.02561278,0.504022986,0.011562469
S02153,0,0,0.2,0.8,0,0,0.2,0.2,0.6,0,0,0.401651,0.9615095,5,12.06089501,0.51290993,0.023775178,0.487747207,0.011825948
S02154,0,0,0.2,0.8,0,0,0,0.2,0.6,0.2,0,0.40951288,0.9506704,5,12.06089501,0.51077362,0.02255545,0.489094616,0.013920276
S02155,0,0,0.2,0.8,0,0,0.2,0,0.6,0.2,0,0.4202044,0.9512982,5,12.06089501,0.505894283,0.021669733,0.491621059,0.012699168
S02156,0,0,0.2,0.8,0,0.2,0.2,0.6,0,0,0,0.3192541,0.8783074,5,12.06089501,0.476782695,0.023230757,0.486159902,0.010132893
S02157,0,0,0.2,0.8,0,0.2,0.6,0.2,0,0,0,0.5946193,0.9274278,5,12.06089501,0.481227174,0.025386552,0.498091487,0.013317538
S02158,0,0,0.2,0.8,0,0.2,0,0.6,0,0.2,0,0.33049172,0.8848544,5,12.06089501,0.475292913,0.02478448,0.487252841,0.012057078
S02159,0,0,0.2,0.8,0,0.2,0.6,0,0,0.2,0,0.575088,0.92086446,5,12.06089501,0.482065264,0.025174692,0.499302668,0.012026896
S02160,0,0,0.2,0.8,0,0.2,0,0.6,0.2,0,0,0.32194468,0.8964754,5,12.06089501,0.470687432,0.024888292,0.485806343,0.011647498
S02161,0,0,0.2,0.8,0,0.2,0.6,0,0.2,0,0,0.5832208,0.9297757,5,12.06089501,0.481783176,0.026520296,0.49769297,0.013946917
S02162,0,0,0.2,0.8,0,0.2,0,0.2,0.6,0,0,0.4138451,0.9724046,5,12.06089501,0.503913453,0.020641691,0.488198461,0.011523869
S02163,0,0,0.2,0.8,0,0.2,0.2,0,0.6,0,0,0.42576444,0.9782137,5,12.06089501,0.504360128,0.02133497,0.483810318,0.010184279
S02164,0,0,0.2,0.8,0,0.2,0,0,0.6,0.2,0,0.42594945,0.96216565,5,12.06089501,0.502171825,0.024712624,0.485975647,0.011214858
S02165,0,0,0.2,0.8,0,0.6,0.2,0.2,0,0,0,0.5178151,0.98678255,5,12.06089501,0.471994652,0.026301102,0.486362968,0.011707343
S02166,0,0,0.2,0.8,0,0.6,0,0.2,0,0.2,0,0.5063333,0.98063743,5,12.06089501,0.470437486,0.027719081,0.48599358,0.01144715
S02167,0,0,0.2,0.8,0,0.6,0.2,0,0,0.2,0,0.5133677,0.9703011,5,12.06089501,0.475235461,0.025670528,0.486394598,0.012356306
S02168,0,0,0.2,0.8,0,0.6,0,0.2,0.2,0,0,0.49453664,0.9948749,5,12.06089501,0.467931398,0.026803379,0.482225068,0.011962181
S02169,0,0,0.2,0.8,0,0.6,0.2,0,0.2,0,0,0.48490578,0.9898128,5,12.06089501,0.469689364,0.025202646,0.483533597,0.013209343
S02170,0,0,0.2,0.8,0,0.6,0,0,0.2,0.2,0,0.49247766,0.9779429,5,12.06089501,0.468973225,0.025388456,0.486231884,0.011846435
S02171,0,0,0.2,0.8,0,0,0.4,0.4,0,0.2,0,0.3953947,0.882342,5,12.93095203,0.485650875,0.02439625,0.493309401,0.010317394
S02172,0,0,0.2,0.8,0,0,0.2,0.4,0,0.4,0,0.36522275,0.88224727,5,12.93095203,0.479186978,0.024605041,0.493719221,0.011608173
S02173,0,0,0.2,0.8,0,0,0.4,0.2,0,0.4,0,0.5560913,0.9055196,5,12.93095203,0.485676617,0.027139096,0.501678627,0.011407279
S02174,0,0,0.2,0.8,0,0,0.4,0.4,0.2,0,0,0.4096387,0.8851986,5,12.93095203,0.485638529,0.023518392,0.49151332,0.011345312
S02175,0,0,0.2,0.8,0,0,0,0.4,0.2,0.4,0,0.36033475,0.8934837,5,12.93095203,0.478164528,0.02375269,0.493027741,0.010492433
S02176,0,0,0.2,0.8,0,0,0.4,0,0.2,0.4,0,0.5466215,0.90634406,5,12.93095203,0.481980264,0.025915479,0.500441323,0.012587738
S02177,0,0,0.2,0.8,0,0,0.2,0.4,0.4,0,0,0.3625971,0.9336917,5,12.93095203,0.475006215,0.022274703,0.488704174,0.012271661
S02178,0,0,0.2,0.8,0,0,0.4,0.2,0.4,0,0,0.51510125,0.91221803,5,12.93095203,0.482335545,0.026742032,0.501407137,0.013125503
S02179,0,0,0.2,0.8,0,0,0,0.4,0.4,0.2,0,0.3604892,0.92255,5,12.93095203,0.473666658,0.023670723,0.489645511,0.011633153
S02180,0,0,0.2,0.8,0,0,0.4,0,0.4,0.2,0,0.5250074,0.91013736,5,12.93095203,0.484969711,0.026599932,0.498277404,0.012535403
S02181,0,0,0.2,0.8,0,0,0,0.2,0.4,0.4,0,0.432807,0.932873,5,12.93095203,0.47528936,0.025525451,0.492748571,0.012458694
S02182,0,0,0.2,0.8,0,0,0.2,0,0.4,0.4,0,0.4418152,0.9324516,5,12.93095203,0.471914293,0.024969757,0.494995663,0.011802908
S02183,0,0,0.2,0.8,0,0.2,0.4,0.4,0,0,0,0.40467626,0.89520466,5,12.93095203,0.478876199,0.024554209,0.488410502,0.011254554
S02184,0,0,0.2,0.8,0,0.2,0,0.4,0,0.4,0,0.37159026,0.888283,5,12.93095203,0.473415973,0.024399232,0.48993977,0.010287998
S02185,0,0,0.2,0.8,0,0.2,0.4,0,0,0.4,0,0.55663157,0.9166836,5,12.93095203,0.480939179,0.026056534,0.499570993,0.010020418
S02186,0,0,0.2,0.8,0,0.2,0,0.4,0.4,0,0,0.3746234,0.9325002,5,12.93095203,0.468675582,0.023186563,0.485465728,0.012139711
S02187,0,0,0.2,0.8,0,0.2,0.4,0,0.4,0,0,0.52186334,0.9264937,5,12.93095203,0.477636636,0.02587005,0.492949219,0.012302477
S02188,0,0,0.2,0.8,0,0.2,0,0,0.4,0.4,0,0.4452833,0.9437126,5,12.93095203,0.475055712,0.026754716,0.487626392,0.011747581
S02189,0,0,0.2,0.8,0,0.4,0.2,0.4,0,0,0,0.40006176,0.90969783,5,12.93095203,0.474351294,0.024321556,0.486408941,0.010804853
S02190,0,0,0.2,0.8,0,0.4,0.4,0.2,0,0,0,0.5519915,0.9553788,5,12.93095203,0.474074166,0.025559372,0.491538962,0.01258167
S02191,0,0,0.2,0.8,0,0.4,0,0.4,0,0.2,0,0.38869357,0.9039851,5,12.93095203,0.476354847,0.024819705,0.486031844,0.010452413
S02192,0,0,0.2,0.8,0,0.4,0.4,0,0,0.2,0,0.5522862,0.94417846,5,12.93095203,0.474633639,0.025456449,0.491929538,0.011331025
S02193,0,0,0.2,0.8,0,0.4,0,0.2,0,0.4,0,0.4902336,0.9465409,5,12.93095203,0.471125506,0.025569538,0.490395353,0.012350196
S02194,0,0,0.2,0.8,0,0.4,0.2,0,0,0.4,0,0.49837118,0.9511861,5,12.93095203,0.475870245,0.025842737,0.488196939,0.012063991
S02195,0,0,0.2,0.8,0,0.4,0,0.4,0.2,0,0,0.39098337,0.9217628,5,12.93095203,0.47572565,0.025642225,0.482574745,0.012223476
S02196,0,0,0.2,0.8,0,0.4,0.4,0,0.2,0,0,0.5401525,0.95012045,5,12.93095203,0.472931351,0.025890129,0.489883609,0.011401232
S02197,0,0,0.2,0.8,0,0.4,0,0,0.2,0.4,0,0.48201138,0.9538349,5,12.93095203,0.469008584,0.024340072,0.489936884,0.012325121
S02198,0,0,0.2,0.8,0,0.4,0,0.2,0.4,0,0,0.4501399,0.9822654,5,12.93095203,0.46385809,0.024675015,0.484813109,0.01175527
S02199,0,0,0.2,0.8,0,0.4,0.2,0,0.4,0,0,0.46039778,0.98439175,5,12.93095203,0.465939332,0.025536546,0.48252395,0.012332929
S02200,0,0,0.2,0.8,0,0.4,0,0,0.4,0.2,0,0.45805904,0.97067857,5,12.93095203,0.471290326,0.026638998,0.485915853,0.012397126
S02201,0,0,0,0.8,0.2,0,0.2,0.6,0,0.2,0,0.3393155,0.8784731,5,12.06089501,0.481299049,0.023117666,0.491029001,0.011137529
S02202,0,0,0,0.8,0.2,0,0.6,0.2,0,0.2,0,0.5881272,0.9136074,5,12.06089501,0.488191141,0.026122298,0.503086414,0.011642706
S02203,0,0,0,0.8,0.2,0,0.2,0.6,0.2,0,0,0.3326215,0.903474,5,12.06089501,0.480368504,0.023630354,0.488117874,0.012244452
S02204,0,0,0,0.8,0.2,0,0.6,0.2,0.2,0,0,0.6013641,0.9114622,5,12.06089501,0.486218702,0.027640801,0.50640531,0.013180881
S02205,0,0,0,0.8,0.2,0,0,0.6,0.2,0.2,0,0.34233359,0.89584476,5,12.06089501,0.476593961,0.023022025,0.491783625,0.011520203
S02206,0,0,0,0.8,0.2,0,0.6,0,0.2,0.2,0,0.58434826,0.90392476,5,12.06089501,0.482538253,0.025762287,0.504202576,0.013440014
S02207,0,0,0,0.8,0.2,0,0.2,0.2,0.6,0,0,0.40163672,0.9615179,5,12.06089501,0.507329356,0.01991515,0.488288757,0.012550187
S02208,0,0,0,0.8,0.2,0,0,0.2,0.6,0.2,0,0.4095077,0.9506773,5,12.06089501,0.509581926,0.021136177,0.492937834,0.012620671
S02209,0,0,0,0.8,0.2,0,0.2,0,0.6,0.2,0,0.42019477,0.95130485,5,12.06089501,0.511593505,0.020938316,0.495203644,0.011627368
S02210,0,0,0,0.8,0.2,0.2,0.2,0.6,0,0,0,0.31928658,0.8787223,5,12.06089501,0.471281807,0.022413897,0.486516155,0.011175913
S02211,0,0,0,0.8,0.2,0.2,0.6,0.2,0,0,0,0.5944328,0.92773783,5,12.06089501,0.486050696,0.026421949,0.502203597,0.012649705
S02212,0,0,0,0.8,0.2,0.2,0,0.6,0,0.2,0,0.33057612,0.88503766,5,12.06089501,0.470603345,0.022610232,0.48711324,0.010586832
S02213,0,0,0,0.8,0.2,0.2,0.6,0,0,0.2,0,0.5747637,0.92102665,5,12.06089501,0.482137321,0.026105316,0.498129017,0.012171705
S02214,0,0,0,0.8,0.2,0.2,0,0.6,0.2,0,0,0.32190895,0.89654136,5,12.06089501,0.473142829,0.022773979,0.48398773,0.010686414
S02215,0,0,0,0.8,0.2,0.2,0.6,0,0.2,0,0,0.5829738,0.93001795,5,12.06089501,0.482210524,0.026983801,0.498568028,0.012013557
S02216,0,0,0,0.8,0.2,0.2,0,0.2,0.6,0,0,0.41383708,0.97241694,5,12.06089501,0.506366333,0.019985636,0.484551746,0.013007815
S02217,0,0,0,0.8,0.2,0.2,0.2,0,0.6,0,0,0.42575333,0.97822744,5,12.06089501,0.504788013,0.023489308,0.483832623,0.011474913
S02218,0,0,0,0.8,0.2,0.2,0,0,0.6,0.2,0,0.42593822,0.9621788,5,12.06089501,0.506057614,0.018745881,0.487063384,0.01214037
S02219,0,0,0,0.8,0.2,0.6,0.2,0.2,0,0,0,0.5178235,0.9867723,5,12.06089501,0.472435433,0.025728057,0.485893134,0.011948947
S02220,0,0,0,0.8,0.2,0.6,0,0.2,0,0.2,0,0.5063371,0.9806323,5,12.06089501,0.470482587,0.026044748,0.484069962,0.011935898
S02221,0,0,0,0.8,0.2,0.6,0.2,0,0,0.2,0,0.5133782,0.97029483,5,12.06089501,0.472946852,0.025753683,0.487713151,0.012023688
S02222,0,0,0,0.8,0.2,0.6,0,0.2,0.2,0,0,0.49454266,0.99486434,5,12.06089501,0.467029747,0.025941235,0.483466695,0.012046438
S02223,0,0,0,0.8,0.2,0.6,0.2,0,0.2,0,0,0.48491436,0.98980033,5,12.06089501,0.472543979,0.025871729,0.485454483,0.011272452
S02224,0,0,0,0.8,0.2,0.6,0,0,0.2,0.2,0,0.49247846,0.97793746,5,12.06089501,0.468141175,0.024695645,0.48573576,0.011519699
S02225,0,0,0,0.8,0.2,0,0.4,0.4,0,0.2,0,0.39546266,0.8822672,5,12.93095203,0.485095705,0.023100535,0.494070008,0.010885081
S02226,0,0,0,0.8,0.2,0,0.2,0.4,0,0.4,0,0.365183,0.88224673,5,12.93095203,0.481801697,0.024264093,0.489812854,0.011239335
S02227,0,0,0,0.8,0.2,0,0.4,0.2,0,0.4,0,0.55609804,0.9055642,5,12.93095203,0.485396585,0.025171026,0.505560283,0.012797075
S02228,0,0,0,0.8,0.2,0,0.4,0.4,0.2,0,0,0.40966898,0.8851452,5,12.93095203,0.485519005,0.023442845,0.499312618,0.011463872
S02229,0,0,0,0.8,0.2,0,0,0.4,0.2,0.4,0,0.3603069,0.8934828,5,12.93095203,0.478453782,0.022657936,0.492611356,0.011948259
S02230,0,0,0,0.8,0.2,0,0.4,0,0.2,0.4,0,0.5466779,0.9063712,5,12.93095203,0.486629929,0.025715139,0.503444914,0.013782465
S02231,0,0,0,0.8,0.2,0,0.2,0.4,0.4,0,0,0.3625065,0.9336817,5,12.93095203,0.472435604,0.02253511,0.492574279,0.011657106
S02232,0,0,0,0.8,0.2,0,0.4,0.2,0.4,0,0,0.51528823,0.91242915,5,12.93095203,0.487109124,0.025751882,0.502553804,0.011460829
S02233,0,0,0,0.8,0.2,0,0,0.4,0.4,0.2,0,0.36036548,0.9224991,5,12.93095203,0.47669145,0.024402773,0.494592698,0.011641655
S02234,0,0,0,0.8,0.2,0,0.4,0,0.4,0.2,0,0.52514803,0.9103528,5,12.93095203,0.483389915,0.026498831,0.498663404,0.012243548
S02235,0,0,0,0.8,0.2,0,0,0.2,0.4,0.4,0,0.43279958,0.93289506,5,12.93095203,0.472400526,0.024039938,0.495628649,0.012017142
S02236,0,0,0,0.8,0.2,0,0.2,0,0.4,0.4,0,0.44181776,0.9324599,5,12.93095203,0.472369003,0.026111111,0.495315922,0.013770215
S02237,0,0,0,0.8,0.2,0.2,0.4,0.4,0,0,0,0.4047079,0.89517856,5,12.93095203,0.477912638,0.023890906,0.490559358,0.010875753
S02238,0,0,0,0.8,0.2,0.2,0,0.4,0,0.4,0,0.37158367,0.88829076,5,12.93095203,0.478605706,0.02416402,0.489630208,0.010765719
S02239,0,0,0,0.8,0.2,0.2,0.4,0,0,0.4,0,0.5566635,0.91670096,5,12.93095203,0.476708921,0.025791057,0.499114234,0.012443461
S02240,0,0,0,0.8,0.2,0.2,0,0.4,0.4,0,0,0.3745623,0.93245524,5,12.93095203,0.472432845,0.02338726,0.485668284,0.012644873
S02241,0,0,0,0.8,0.2,0.2,0.4,0,0.4,0,0,0.5220029,0.926507,5,12.93095203,0.480926175,0.026452218,0.495023254,0.012291384
S02242,0,0,0,0.8,0.2,0.2,0,0,0.4,0.4,0,0.44529063,0.9437142,5,12.93095203,0.470569758,0.025688559,0.490959677,0.011291393
S02243,0,0,0,0.8,0.2,0.4,0.2,0.4,0,0,0,0.39999577,0.90972394,5,12.93095203,0.473974689,0.023073995,0.486949779,0.010904119
S02244,0,0,0,0.8,0.2,0.4,0.4,0.2,0,0,0,0.552138,0.9553719,5,12.93095203,0.475215551,0.027206081,0.493242881,0.011855368
S02245,0,0,0,0.8,0.2,0.4,0,0.4,0,0.2,0,0.38859534,0.9039957,5,12.93095203,0.475785457,0.025858026,0.486728992,0.010603386
S02246,0,0,0,0.8,0.2,0.4,0.4,0,0,0.2,0,0.5524591,0.94416755,5,12.93095203,0.476986238,0.024838577,0.492056292,0.011510447
S02247,0,0,0,0.8,0.2,0.4,0,0.2,0,0.4,0,0.49023354,0.9465365,5,12.93095203,0.469766596,0.026485543,0.490781359,0.012048808
S02248,0,0,0,0.8,0.2,0.4,0.2,0,0,0.4,0,0.49837723,0.95117503,5,12.93095203,0.472494228,0.025620975,0.488415211,0.010871599
S02249,0,0,0,0.8,0.2,0.4,0,0.4,0.2,0,0,0.3908881,0.921769,5,12.93095203,0.474314689,0.025901123,0.484338104,0.01205522
S02250,0,0,0,0.8,0.2,0.4,0.4,0,0.2,0,0,0.5402604,0.9500893,5,12.93095203,0.47454627,0.02645194,0.488633938,0.012806755
S02251,0,0,0,0.8,0.2,0.4,0,0,0.2,0.4,0,0.48202536,0.9538355,5,12.93095203,0.468081982,0.024274914,0.488929768,0.01259772
S02252,0,0,0,0.8,0.2,0.4,0,0.2,0.4,0,0,0.4501703,0.9823179,5,12.93095203,0.466636984,0.024218512,0.482328317,0.012193928
S02253,0,0,0,0.8,0.2,0.4,0.2,0,0.4,0,0,0.46041825,0.9844053,5,12.93095203,0.469218085,0.026212793,0.483933796,0.012387052
S02254,0,0,0,0.8,0.2,0.4,0,0,0.4,0.2,0,0.45810175,0.9707044,5,12.93095203,0.468077315,0.024752606,0.484800672,0.011174054
S02255,0.2,0.8,0,0,0,0,0.2,0.6,0.2,0,0,0.24774277,0.69393307,5,12.06089501,0.396581434,0.032076936,0.422268329,0.013352652
S02256,0.2,0.8,0,0,0,0,0.6,0.2,0.2,0,0,0.8364788,0.6901925,5,12.06089501,0.432409787,0.031412086,0.457622073,0.01535878
S02257,0.2,0.8,0,0,0,0,0.2,0.2,0.6,0,0,0.29792586,0.32964286,5,12.06089501,0.452339432,0.032028295,0.486703877,0.015755021
S02258,0.2,0.8,0,0,0,0.2,0.2,0.6,0,0,0,0.24230845,0.6859439,5,12.06089501,0.392876734,0.034011037,0.408358274,0.013338821
S02259,0.2,0.8,0,0,0,0.2,0.6,0.2,0,0,0,0.8509273,0.6707003,5,12.06089501,0.426390985,0.035177381,0.449734451,0.013887121
S02260,0.2,0.8,0,0,0,0.2,0,0.6,0.2,0,0,0.2337467,0.68373984,5,12.06089501,0.396799843,0.031731456,0.420953351,0.012168385
